"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","852898","0","136682","989580"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","461071","0","84888","545959"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1397450","0","192095","1589545"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1138835","0","165617","1304452"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1041586","0","136732","1178318"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","797734","0","111324","909058"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","204787","0","30172","234959"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","687955","0","105355","793310"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","653087","0","104964","758051"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60864","0","24220","85084"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24394","0","12199","36593"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137396","0","65383","202779"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94490","0","40022","134512"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34183","0","17016","51199"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21910","0","7150","29060"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23469","0","8964","32433"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94611","0","61527","156138"
"Pfizer","National","eastern cape","Adults","1330396","1117836","220968","2669200"
"Pfizer","National","eastern cape","12-17 Years","281788","95292","0","377080"
"Pfizer","National","free state","12-17 Years","172382","77644","0","250026"
"Pfizer","National","free state","Adults","669833","587972","130030","1387835"
"Pfizer","National","gauteng","12-17 Years","396293","169587","11","565891"
"Pfizer","National","gauteng","Adults","3893401","3371776","648392","7913569"
"Pfizer","National","kwazulu-natal","Adults","1967962","1635133","314690","3917785"
"Pfizer","National","kwazulu-natal","12-17 Years","295377","120567","8","415952"
"Pfizer","National","limpopo","Adults","1036705","872477","165630","2074812"
"Pfizer","National","limpopo","12-17 Years","284906","91593","0","376499"
"Pfizer","National","mpumalanga","12-17 Years","145814","46302","0","192116"
"Pfizer","National","mpumalanga","Adults","567748","467951","97957","1133656"
"Pfizer","National","northern cape","12-17 Years","34526","11627","0","46153"
"Pfizer","National","northern cape","Adults","224453","191970","33492","449915"
"Pfizer","National","north west","12-17 Years","154674","52504","4","207182"
"Pfizer","National","north west","Adults","619435","536623","106974","1263032"
"Pfizer","National","western cape","12-17 Years","131559","52396","2","183957"
"Pfizer","National","western cape","Adults","2113953","1856271","471349","4441573"
