"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","0","0","1","1"
"Janssen Vaccines & Prevention B.V","free state","Adults","0","0","5","5"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","43","0","14","57"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","25","0","10","35"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","16","0","11","27"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","9","0","4","13"
"Janssen Vaccines & Prevention B.V","north west","Adults","17","0","16","33"
"Janssen Vaccines & Prevention B.V","western cape","Adults","6","0","4","10"
"Pfizer","eastern cape","12-17 Years","21","20","0","41"
"Pfizer","eastern cape","Adults","16","9","11","36"
"Pfizer","free state","12-17 Years","1","0","0","1"
"Pfizer","free state","Adults","5","1","9","15"
"Pfizer","gauteng","12-17 Years","10","24","0","34"
"Pfizer","gauteng","Adults","77","78","109","264"
"Pfizer","kwazulu-natal","12-17 Years","12","48","0","60"
"Pfizer","kwazulu-natal","Adults","41","64","41","146"
"Pfizer","limpopo","12-17 Years","7","3","0","10"
"Pfizer","limpopo","Adults","8","11","3","22"
"Pfizer","mpumalanga","12-17 Years","1","2","0","3"
"Pfizer","mpumalanga","Adults","9","7","4","20"
"Pfizer","northern cape","Adults","1","0","2","3"
"Pfizer","north west","12-17 Years","1","5","0","6"
"Pfizer","north west","Adults","25","57","37","119"
"Pfizer","western cape","12-17 Years","5","13","0","18"
"Pfizer","western cape","Adults","19","18","45","82"
