"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","858555","0","147879","1006434"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","463570","0","91545","555115"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1414957","0","203384","1618341"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1154522","0","177416","1331938"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1048240","0","147760","1196000"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","810324","0","125038","935362"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","206894","0","33970","240864"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","691399","0","111140","802539"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","658323","0","110017","768340"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60871","0","24221","85092"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12199","36595"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137563","0","65384","202947"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94505","0","40024","134529"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21922","0","7151","29073"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23477","0","8965","32442"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94613","0","61527","156140"
"Pfizer","National","eastern cape","Adults","1347080","1134821","241185","2723086"
"Pfizer","National","eastern cape","12-17 Years","290495","111912","0","402407"
"Pfizer","National","free state","12-17 Years","171460","79819","0","251279"
"Pfizer","National","free state","Adults","678334","596987","139846","1415167"
"Pfizer","National","gauteng","12-17 Years","390185","170697","17","560899"
"Pfizer","National","gauteng","Adults","3925265","3403847","674861","8003973"
"Pfizer","National","kwazulu-natal","Adults","1993595","1660804","332210","3986609"
"Pfizer","National","kwazulu-natal","12-17 Years","296849","133129","9","429987"
"Pfizer","National","limpopo","Adults","1048865","882585","173785","2105235"
"Pfizer","National","limpopo","12-17 Years","290487","97794","2","388283"
"Pfizer","National","mpumalanga","12-17 Years","148209","51058","0","199267"
"Pfizer","National","mpumalanga","Adults","578124","477000","107311","1162435"
"Pfizer","National","northern cape","12-17 Years","36368","14449","0","50817"
"Pfizer","National","northern cape","Adults","227745","194779","36191","458715"
"Pfizer","National","north west","12-17 Years","152228","52830","4","205062"
"Pfizer","National","north west","Adults","625580","541445","111285","1278310"
"Pfizer","National","western cape","12-17 Years","132724","53812","2","186538"
"Pfizer","National","western cape","Adults","2126381","1868839","487185","4482405"
