"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","eastern cape","Amathole DM","Adults","102811"
"Janssen Vaccines & Prevention B.V","eastern cape","A Nzo DM","Adults","119816"
"Janssen Vaccines & Prevention B.V","eastern cape","Buffalo City MM","Adults","72078"
"Janssen Vaccines & Prevention B.V","eastern cape","C Hani DM","Adults","107480"
"Janssen Vaccines & Prevention B.V","eastern cape","Joe Gqabi DM","Adults","51384"
"Janssen Vaccines & Prevention B.V","eastern cape","N Mandela Bay MM","Adults","165640"
"Janssen Vaccines & Prevention B.V","eastern cape","O Tambo DM","Adults","211860"
"Janssen Vaccines & Prevention B.V","eastern cape","Sarah Baartman DM","Adults","90778"
"Janssen Vaccines & Prevention B.V","free state","Fezile Dabi DM","Adults","81248"
"Janssen Vaccines & Prevention B.V","free state","Lejweleputswa DM","Adults","75984"
"Janssen Vaccines & Prevention B.V","free state","Mangaung MM","Adults","153533"
"Janssen Vaccines & Prevention B.V","free state","T Mofutsanyana DM","Adults","144749"
"Janssen Vaccines & Prevention B.V","free state","Xhariep DM","Adults","33362"
"Janssen Vaccines & Prevention B.V","gauteng","Ekurhuleni MM","Adults","325555"
"Janssen Vaccines & Prevention B.V","gauteng","Johannesburg MM","Adults","558310"
"Janssen Vaccines & Prevention B.V","gauteng","Sedibeng DM","Adults","102620"
"Janssen Vaccines & Prevention B.V","gauteng","Tshwane MM","Adults","468297"
"Janssen Vaccines & Prevention B.V","gauteng","West Rand DM","Adults","107771"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Amajuba DM","Adults","80038"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","eThekwini MM","Adults","344120"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Harry Gwala DM","Adults","58713"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","iLembe DM","Adults","63733"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","King Cetshwayo DM","Adults","102818"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Ugu DM","Adults","67760"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","uMgungundlovu DM","Adults","141410"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umkhanyakude DM","Adults","102628"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umzinyathi DM","Adults","97545"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Uthukela DM","Adults","96864"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98873"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","274534"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","245098"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","186562"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","244120"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136424"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","415052"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189127"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232250"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71879"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41661"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16369"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28249"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59048"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","295939"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109322"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201038"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110553"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","433313"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121594"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6835"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78019"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47497"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68631"
"Pfizer","eastern cape","Amathole DM","12-17 Years","8517"
"Pfizer","eastern cape","Amathole DM","Adults","148505"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","25591"
"Pfizer","eastern cape","A Nzo DM","Adults","102764"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17425"
"Pfizer","eastern cape","Buffalo City MM","Adults","212083"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6419"
"Pfizer","eastern cape","C Hani DM","Adults","118832"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5422"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56005"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14701"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","275938"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29428"
"Pfizer","eastern cape","O Tambo DM","Adults","136481"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11204"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93405"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9214"
"Pfizer","free state","Fezile Dabi DM","Adults","93802"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11552"
"Pfizer","free state","Lejweleputswa DM","Adults","153831"
"Pfizer","free state","Mangaung MM","12-17 Years","28171"
"Pfizer","free state","Mangaung MM","Adults","201369"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29147"
"Pfizer","free state","T Mofutsanyana DM","Adults","137408"
"Pfizer","free state","Xhariep DM","12-17 Years","1990"
"Pfizer","free state","Xhariep DM","Adults","14222"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38805"
"Pfizer","gauteng","Ekurhuleni MM","Adults","806453"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55883"
"Pfizer","gauteng","Johannesburg MM","Adults","1491744"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12223"
"Pfizer","gauteng","Sedibeng DM","Adults","155018"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44327"
"Pfizer","gauteng","Tshwane MM","Adults","730153"
"Pfizer","gauteng","West Rand DM","12-17 Years","18123"
"Pfizer","gauteng","West Rand DM","Adults","234340"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4709"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49930"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23160"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","769301"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13689"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68170"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6965"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98707"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8414"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92700"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8836"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134479"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9607"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213252"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15682"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58695"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9838"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42666"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11175"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57578"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21117"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84408"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26533"
"Pfizer","limpopo","Capricorn DM","Adults","193612"
"Pfizer","limpopo","Mopani DM","12-17 Years","21521"
"Pfizer","limpopo","Mopani DM","Adults","176346"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18407"
"Pfizer","limpopo","Sekhukhune DM","Adults","142960"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21674"
"Pfizer","limpopo","Vhembe DM","Adults","203938"
"Pfizer","limpopo","Waterberg DM","12-17 Years","11940"
"Pfizer","limpopo","Waterberg DM","Adults","170622"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","31021"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","200394"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10451"
