"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","825560","0","84028","909588"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","447826","0","57091","504917"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1334531","0","142420","1476951"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1091215","0","111788","1203003"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1012440","0","85800","1098240"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","758460","0","72015","830475"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","198811","0","17530","216341"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","669588","0","75362","744950"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","634718","0","81966","716684"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60848","0","24220","85068"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24386","0","12199","36585"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137184","0","65356","202540"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94468","0","40020","134488"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34177","0","17016","51193"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21868","0","7150","29018"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9462","0","4455","13917"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23462","0","8964","32426"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94509","0","61526","156035"
"Pfizer","National","eastern cape","Adults","1298385","1078889","149833","2527107"
"Pfizer","National","eastern cape","12-17 Years","230717","49824","0","280541"
"Pfizer","National","free state","12-17 Years","156302","56543","0","212845"
"Pfizer","National","free state","Adults","651455","566342","92784","1310581"
"Pfizer","National","gauteng","12-17 Years","362608","129977","5","492590"
"Pfizer","National","gauteng","Adults","3804008","3266730","505689","7576427"
"Pfizer","National","kwazulu-natal","Adults","1898406","1561602","237090","3697098"
"Pfizer","National","kwazulu-natal","12-17 Years","231100","67428","4","298532"
"Pfizer","National","limpopo","Adults","1009772","842457","111419","1963648"
"Pfizer","National","limpopo","12-17 Years","225193","59901","0","285094"
"Pfizer","National","mpumalanga","12-17 Years","122422","29054","0","151476"
"Pfizer","National","mpumalanga","Adults","547841","447276","67611","1062728"
"Pfizer","National","northern cape","12-17 Years","24121","7415","0","31536"
"Pfizer","National","northern cape","Adults","216904","184851","22803","424558"
"Pfizer","National","north west","12-17 Years","140937","37385","0","178322"
"Pfizer","National","north west","Adults","602725","517254","78675","1198654"
"Pfizer","National","western cape","12-17 Years","129843","47515","1","177359"
"Pfizer","National","western cape","Adults","2083210","1819605","382097","4284912"
