"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","862676","0","154145","1016821"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464929","0","95191","560120"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1432432","0","212714","1645146"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1163642","0","183994","1347636"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1056227","0","158436","1214663"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","817245","0","131462","948707"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","208541","0","35332","243873"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","695156","0","116437","811593"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","663329","0","112983","776312"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137590","0","65388","202978"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94507","0","40023","134530"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21928","0","7152","29080"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23483","0","8966","32449"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94617","0","61527","156144"
"Pfizer","National","eastern cape","Adults","1365644","1149620","255942","2771206"
"Pfizer","National","eastern cape","12-17 Years","300487","125667","0","426154"
"Pfizer","National","free state","12-17 Years","168155","80357","0","248512"
"Pfizer","National","free state","Adults","685996","602641","145130","1433767"
"Pfizer","National","gauteng","12-17 Years","381461","168342","22","549825"
"Pfizer","National","gauteng","Adults","3953004","3425950","690849","8069803"
"Pfizer","National","kwazulu-natal","Adults","2013424","1675031","340373","4028828"
"Pfizer","National","kwazulu-natal","12-17 Years","289734","132495","12","422241"
"Pfizer","National","limpopo","Adults","1063117","891265","180770","2135152"
"Pfizer","National","limpopo","12-17 Years","290747","101886","2","392635"
"Pfizer","National","mpumalanga","12-17 Years","148106","55726","0","203832"
"Pfizer","National","mpumalanga","Adults","587091","482965","109893","1179949"
"Pfizer","National","northern cape","12-17 Years","36781","15631","0","52412"
"Pfizer","National","northern cape","Adults","230135","196377","37312","463824"
"Pfizer","National","north west","12-17 Years","148959","52335","4","201298"
"Pfizer","National","north west","Adults","632275","545770","114707","1292752"
"Pfizer","National","western cape","12-17 Years","130153","54862","3","185018"
"Pfizer","National","western cape","Adults","2137491","1876983","495115","4509589"
