"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","861408","0","152537","1013945"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464607","0","94366","558973"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1426894","0","209995","1636889"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1160960","0","182025","1342985"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1053988","0","155376","1209364"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","815339","0","129297","944636"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","207973","0","34889","242862"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","693923","0","114758","808681"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","661754","0","112184","773938"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24221","85094"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137585","0","65388","202973"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94507","0","40023","134530"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21926","0","7152","29078"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23480","0","8965","32445"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94617","0","61527","156144"
"Pfizer","National","eastern cape","Adults","1360498","1145562","252111","2758171"
"Pfizer","National","eastern cape","12-17 Years","296430","121084","0","417514"
"Pfizer","National","free state","12-17 Years","169138","80176","0","249314"
"Pfizer","National","free state","Adults","684006","601206","143885","1429097"
"Pfizer","National","gauteng","12-17 Years","383658","168935","18","552611"
"Pfizer","National","gauteng","Adults","3945343","3419889","686241","8051473"
"Pfizer","National","kwazulu-natal","Adults","2008181","1671328","338354","4017863"
"Pfizer","National","kwazulu-natal","12-17 Years","291606","133004","11","424621"
"Pfizer","National","limpopo","Adults","1058978","888591","178635","2126204"
"Pfizer","National","limpopo","12-17 Years","289264","100709","2","389975"
"Pfizer","National","mpumalanga","12-17 Years","147902","54253","0","202155"
"Pfizer","National","mpumalanga","Adults","584460","481192","109146","1174798"
"Pfizer","National","northern cape","12-17 Years","36401","15244","0","51645"
"Pfizer","National","northern cape","Adults","229441","195832","36958","462231"
"Pfizer","National","north west","12-17 Years","149576","52372","4","201952"
"Pfizer","National","north west","Adults","630243","544309","113566","1288118"
"Pfizer","National","western cape","12-17 Years","130830","54354","3","185187"
"Pfizer","National","western cape","Adults","2134349","1874803","492945","4502097"
