"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","eastern cape","Amathole DM","Private Health","Female","152","37","189"
"National","eastern cape","Amathole DM","Private Health","Male","95","18","113"
"National","eastern cape","Amathole DM","Public Health","Female","14016","4905","18921"
"National","eastern cape","Amathole DM","Public Health","Male","11929","4067","15996"
"National","eastern cape","A Nzo DM","Public Health","Female","30821","15346","46167"
"National","eastern cape","A Nzo DM","Public Health","Male","26906","11638","38544"
"National","eastern cape","Buffalo City MM","Private Health","Female","2866","1181","4047"
"National","eastern cape","Buffalo City MM","Private Health","Male","2330","898","3228"
"National","eastern cape","Buffalo City MM","Public Health","Female","16196","9231","25427"
"National","eastern cape","Buffalo City MM","Public Health","Male","12586","6344","18930"
"National","eastern cape","C Hani DM","Private Health","Female","224","107","331"
"National","eastern cape","C Hani DM","Private Health","Male","159","78","237"
"National","eastern cape","C Hani DM","Public Health","Female","13921","3618","17539"
"National","eastern cape","C Hani DM","Public Health","Male","11192","2640","13832"
"National","eastern cape","Joe Gqabi DM","Private Health","Female","660","366","1026"
"National","eastern cape","Joe Gqabi DM","Private Health","Male","501","218","719"
"National","eastern cape","Joe Gqabi DM","Public Health","Female","7844","2718","10562"
"National","eastern cape","Joe Gqabi DM","Public Health","Male","7035","2183","9218"
"National","eastern cape","N Mandela Bay MM","Private Health","Female","4098","2057","6155"
"National","eastern cape","N Mandela Bay MM","Private Health","Male","3706","1719","5425"
"National","eastern cape","N Mandela Bay MM","Public Health","Female","15608","6378","21986"
"National","eastern cape","N Mandela Bay MM","Public Health","Male","12168","4487","16655"
"National","eastern cape","O Tambo DM","Private Health","Female","314","122","436"
"National","eastern cape","O Tambo DM","Private Health","Male","253","112","365"
"National","eastern cape","O Tambo DM","Public Health","Female","43682","16833","60515"
"National","eastern cape","O Tambo DM","Public Health","Male","36512","12515","49027"
"National","eastern cape","Sarah Baartman DM","Private Health","Female","1582","1084","2666"
"National","eastern cape","Sarah Baartman DM","Private Health","Male","1373","822","2195"
"National","eastern cape","Sarah Baartman DM","Public Health","Female","9620","5370","14990"
"National","eastern cape","Sarah Baartman DM","Public Health","Male","8081","3992","12073"
"National","free state","Fezile Dabi DM","Private Health","Female","471","342","813"
"National","free state","Fezile Dabi DM","Private Health","Male","449","286","735"
"National","free state","Fezile Dabi DM","Public Health","Female","13251","5019","18270"
"National","free state","Fezile Dabi DM","Public Health","Male","10802","3639","14441"
"National","free state","Lejweleputswa DM","Private Health","Female","3802","1459","5261"
"National","free state","Lejweleputswa DM","Private Health","Male","3036","1101","4137"
"National","free state","Lejweleputswa DM","Public Health","Female","14105","5266","19371"
"National","free state","Lejweleputswa DM","Public Health","Male","12089","3704","15793"
"National","free state","Mangaung MM","Private Health","Female","2953","1821","4774"
"National","free state","Mangaung MM","Private Health","Male","2428","1376","3804"
"National","free state","Mangaung MM","Public Health","Female","23526","13883","37409"
"National","free state","Mangaung MM","Public Health","Male","21012","11195","32207"
"National","free state","T Mofutsanyana DM","Private Health","Female","1860","1133","2993"
"National","free state","T Mofutsanyana DM","Private Health","Male","1591","921","2512"
"National","free state","T Mofutsanyana DM","Public Health","Female","26897","15443","42340"
"National","free state","T Mofutsanyana DM","Public Health","Male","23093","11603","34696"
"National","free state","Xhariep DM","Public Health","Female","4273","1188","5461"
"National","free state","Xhariep DM","Public Health","Male","3500","797","4297"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10845","6616","17461"
"National","gauteng","Ekurhuleni MM","Private Health","Male","10003","5632","15635"
