"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","865154","0","156790","1021944"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","465271","0","96033","561304"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1439198","0","216330","1655528"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1166304","0","185835","1352139"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1057983","0","161384","1219367"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","818867","0","133593","952460"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","208965","0","35775","244740"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","696608","0","118655","815263"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","665032","0","114086","779118"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137614","0","65389","203003"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94509","0","40023","134532"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34192","0","17016","51208"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21989","0","7152","29141"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23484","0","8966","32450"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94622","0","61527","156149"
"Pfizer","National","eastern cape","Adults","1372173","1155177","261621","2788971"
"Pfizer","National","eastern cape","12-17 Years","301458","127800","0","429258"
"Pfizer","National","free state","12-17 Years","167094","80167","0","247261"
"Pfizer","National","free state","Adults","688018","604184","146492","1438694"
"Pfizer","National","gauteng","12-17 Years","379003","167625","28","546656"
"Pfizer","National","gauteng","Adults","3961673","3432781","696575","8091029"
"Pfizer","National","kwazulu-natal","Adults","2018074","1678534","342020","4038628"
"Pfizer","National","kwazulu-natal","12-17 Years","287660","131888","12","419560"
"Pfizer","National","limpopo","Adults","1067136","894064","183078","2144278"
"Pfizer","National","limpopo","12-17 Years","291067","102205","2","393274"
"Pfizer","National","mpumalanga","12-17 Years","147530","56057","1","203588"
"Pfizer","National","mpumalanga","Adults","589054","484623","110772","1184449"
"Pfizer","National","northern cape","12-17 Years","37395","15959","0","53354"
"Pfizer","National","northern cape","Adults","230978","197060","37771","465809"
"Pfizer","National","north west","12-17 Years","148144","52405","4","200553"
"Pfizer","National","north west","Adults","634631","547513","116391","1298535"
"Pfizer","National","western cape","12-17 Years","129119","54671","3","183793"
"Pfizer","National","western cape","Adults","2140451","1879253","497446","4517150"
