"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","828671","0","89907","918578"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","449593","0","59979","509572"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1341173","0","148421","1489594"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1095659","0","116851","1212510"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1015846","0","91925","1107771"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","762223","0","75583","837806"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","199367","0","18547","217914"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","671885","0","79348","751233"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","636708","0","84773","721481"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60849","0","24220","85069"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24386","0","12199","36585"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137191","0","65357","202548"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94470","0","40020","134490"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34178","0","17016","51194"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21880","0","7150","29030"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9463","0","4455","13918"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23462","0","8964","32426"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94512","0","61527","156039"
"Pfizer","National","eastern cape","Adults","1301208","1082543","157526","2541277"
"Pfizer","National","eastern cape","12-17 Years","237872","55723","0","293595"
"Pfizer","National","free state","12-17 Years","159021","59920","0","218941"
"Pfizer","National","free state","Adults","653376","568648","97567","1319591"
"Pfizer","National","gauteng","12-17 Years","366222","136028","6","502256"
"Pfizer","National","gauteng","Adults","3813758","3279876","528602","7622236"
"Pfizer","National","kwazulu-natal","Adults","1904063","1568238","245599","3717900"
"Pfizer","National","kwazulu-natal","12-17 Years","237971","73615","4","311590"
"Pfizer","National","limpopo","Adults","1012270","845700","118516","1976486"
"Pfizer","National","limpopo","12-17 Years","229494","63278","0","292772"
"Pfizer","National","mpumalanga","12-17 Years","126052","30700","0","156752"
"Pfizer","National","mpumalanga","Adults","549755","449237","71184","1070176"
"Pfizer","National","northern cape","12-17 Years","24886","7578","0","32464"
"Pfizer","National","northern cape","Adults","217547","185446","24016","427009"
"Pfizer","National","north west","12-17 Years","142832","39946","0","182778"
"Pfizer","National","north west","Adults","604486","519924","82881","1207291"
"Pfizer","National","western cape","12-17 Years","130020","48119","1","178140"
"Pfizer","National","western cape","Adults","2086385","1823885","395688","4305958"
