"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","859772","0","149937","1009709"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464113","0","92843","556956"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1419907","0","206181","1626088"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1157219","0","179467","1336686"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1050002","0","150137","1200139"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","812383","0","126846","939229"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","207224","0","34285","241509"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","692338","0","112526","804864"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","659922","0","111249","771171"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60872","0","24221","85093"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12199","36595"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137572","0","65388","202960"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94506","0","40023","134529"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21925","0","7151","29076"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23478","0","8965","32443"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94614","0","61527","156141"
"Pfizer","National","eastern cape","Adults","1352640","1139192","245464","2737296"
"Pfizer","National","eastern cape","12-17 Years","294538","116985","0","411523"
"Pfizer","National","free state","12-17 Years","170700","80084","0","250784"
"Pfizer","National","free state","Adults","680955","598939","141884","1421778"
"Pfizer","National","gauteng","12-17 Years","387710","170224","18","557952"
"Pfizer","National","gauteng","Adults","3934204","3411282","680235","8025721"
"Pfizer","National","kwazulu-natal","Adults","2000199","1665820","335389","4001408"
"Pfizer","National","kwazulu-natal","12-17 Years","294934","133847","9","428790"
"Pfizer","National","limpopo","Adults","1053001","884936","175335","2113272"
"Pfizer","National","limpopo","12-17 Years","290631","99734","2","390367"
"Pfizer","National","mpumalanga","12-17 Years","148497","53224","0","201721"
"Pfizer","National","mpumalanga","Adults","580773","478660","108054","1167487"
"Pfizer","National","northern cape","12-17 Years","36606","14944","0","51550"
"Pfizer","National","northern cape","Adults","228403","195215","36475","460093"
"Pfizer","National","north west","12-17 Years","151089","52674","4","203767"
"Pfizer","National","north west","Adults","627461","542544","112077","1282082"
"Pfizer","National","western cape","12-17 Years","132420","54267","3","186690"
"Pfizer","National","western cape","Adults","2129894","1871738","490259","4491891"
