"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","eastern cape","Amathole DM","Private Health","Female","152","37","189"
"National","eastern cape","Amathole DM","Private Health","Male","95","18","113"
"National","eastern cape","Amathole DM","Public Health","Female","14018","4905","18923"
"National","eastern cape","Amathole DM","Public Health","Male","11935","4067","16002"
"National","eastern cape","A Nzo DM","Public Health","Female","30825","15352","46177"
"National","eastern cape","A Nzo DM","Public Health","Male","26905","11641","38546"
"National","eastern cape","Buffalo City MM","Private Health","Female","2867","1181","4048"
"National","eastern cape","Buffalo City MM","Private Health","Male","2333","898","3231"
"National","eastern cape","Buffalo City MM","Public Health","Female","16199","9233","25432"
"National","eastern cape","Buffalo City MM","Public Health","Male","12590","6344","18934"
"National","eastern cape","C Hani DM","Private Health","Female","224","107","331"
"National","eastern cape","C Hani DM","Private Health","Male","159","78","237"
"National","eastern cape","C Hani DM","Public Health","Female","13928","3620","17548"
"National","eastern cape","C Hani DM","Public Health","Male","11196","2641","13837"
"National","eastern cape","Joe Gqabi DM","Private Health","Female","660","366","1026"
"National","eastern cape","Joe Gqabi DM","Private Health","Male","501","218","719"
"National","eastern cape","Joe Gqabi DM","Public Health","Female","7851","2719","10570"
"National","eastern cape","Joe Gqabi DM","Public Health","Male","7037","2183","9220"
"National","eastern cape","N Mandela Bay MM","Private Health","Female","4098","2057","6155"
"National","eastern cape","N Mandela Bay MM","Private Health","Male","3706","1719","5425"
"National","eastern cape","N Mandela Bay MM","Public Health","Female","15615","6381","21996"
"National","eastern cape","N Mandela Bay MM","Public Health","Male","12171","4487","16658"
"National","eastern cape","O Tambo DM","Private Health","Female","314","122","436"
"National","eastern cape","O Tambo DM","Private Health","Male","253","112","365"
"National","eastern cape","O Tambo DM","Public Health","Female","43699","16840","60539"
"National","eastern cape","O Tambo DM","Public Health","Male","36525","12516","49041"
"National","eastern cape","Sarah Baartman DM","Private Health","Female","1582","1084","2666"
"National","eastern cape","Sarah Baartman DM","Private Health","Male","1373","822","2195"
"National","eastern cape","Sarah Baartman DM","Public Health","Female","9622","5370","14992"
"National","eastern cape","Sarah Baartman DM","Public Health","Male","8082","3993","12075"
"National","free state","Fezile Dabi DM","Private Health","Female","471","342","813"
"National","free state","Fezile Dabi DM","Private Health","Male","449","286","735"
"National","free state","Fezile Dabi DM","Public Health","Female","13260","5022","18282"
"National","free state","Fezile Dabi DM","Public Health","Male","10805","3641","14446"
"National","free state","Lejweleputswa DM","Private Health","Female","3803","1460","5263"
"National","free state","Lejweleputswa DM","Private Health","Male","3040","1102","4142"
"National","free state","Lejweleputswa DM","Public Health","Female","14111","5266","19377"
"National","free state","Lejweleputswa DM","Public Health","Male","12092","3705","15797"
"National","free state","Mangaung MM","Private Health","Female","2954","1821","4775"
"National","free state","Mangaung MM","Private Health","Male","2429","1376","3805"
"National","free state","Mangaung MM","Public Health","Female","23534","13886","37420"
"National","free state","Mangaung MM","Public Health","Male","21017","11198","32215"
"National","free state","T Mofutsanyana DM","Private Health","Female","1860","1133","2993"
"National","free state","T Mofutsanyana DM","Private Health","Male","1591","921","2512"
"National","free state","T Mofutsanyana DM","Public Health","Female","26906","15447","42353"
"National","free state","T Mofutsanyana DM","Public Health","Male","23101","11608","34709"
"National","free state","Xhariep DM","Public Health","Female","4274","1188","5462"
"National","free state","Xhariep DM","Public Health","Male","3502","797","4299"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10847","6617","17464"
"National","gauteng","Ekurhuleni MM","Private Health","Male","10010","5632","15642"
