"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"EASTERN CAPE","AMATHOLE DM","12-17","Female","14170","4942","54013"
"EASTERN CAPE","AMATHOLE DM","12-17","Male","12030","4085","59147"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Female","19066","10414","40374"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Male","14923","7242","41449"
"EASTERN CAPE","JOE GQABI DM","12-17","Female","8511","3085","21796"
"EASTERN CAPE","JOE GQABI DM","12-17","Male","7538","2401","23762"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Female","11204","6454","25499"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Male","9455","4815","26199"
"FREE STATE","FEZILE DABI DM","12-17","Female","13731","5364","26752"
"FREE STATE","FEZILE DABI DM","12-17","Male","11254","3927","26768"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Female","17914","6726","34380"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Male","15132","4807","33735"
"FREE STATE","MANGAUNG MM","12-17","Female","26488","15707","45611"
"FREE STATE","MANGAUNG MM","12-17","Male","23446","12574","47218"
"FREE STATE","XHARIEP DM","12-17","Female","4274","1188","8183"
"FREE STATE","XHARIEP DM","12-17","Male","3502","797","8133"
"GAUTENG","EKURHULENI MM","12-17","Female","51789","21924","165897"
"GAUTENG","EKURHULENI MM","12-17","Male","42383","16800","165688"
"GAUTENG","SEDIBENG DM","12-17","Female","15423","6940","43340"
"GAUTENG","SEDIBENG DM","12-17","Male","12311","5240","46239"
"GAUTENG","WEST RAND DM","12-17","Female","19680","10302","41623"
"GAUTENG","WEST RAND DM","12-17","Male","16136","7800","41409"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Female","6770","2901","33168"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Male","4415","1805","33581"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Female","26348","12509","172176"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Male","22824","10599","180552"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Female","13369","7908","34875"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Male","10525","5750","34556"
"KWAZULU-NATAL","ILEMBE DM","12-17","Female","8914","4487","38682"
"KWAZULU-NATAL","ILEMBE DM","12-17","Male","5422","2489","39106"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Female","12751","5197","61538"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Male","8370","3187","61800"
"KWAZULU-NATAL","UGU DM","12-17","Female","13297","5697","51740"
"KWAZULU-NATAL","UGU DM","12-17","Male","8717","3166","52856"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","14126","5780","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10218","3809","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20530","10312","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","13042","5422","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","14969","6361","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9243","3467","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15608","7024","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10528","4120","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","24275","12903","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17452","8154","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","36543","15230","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","31428","11461","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37030","12713","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30507","9143","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26272","10022","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25882","8451","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","38303","12797","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","31006","8825","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17641","6953","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14741","5144","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47722","19060","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36418","12454","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","17224","6638","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17898","5584","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7579","3556","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6265","2717","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1721","669","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1392","507","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3630","1607","11577"
