"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","829992","0","92505","922497"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","450326","0","61680","512006"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1344981","0","151901","1496882"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1098213","0","119659","1217872"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1017607","0","95057","1112664"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","764176","0","77565","841741"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","199609","0","18965","218574"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","673224","0","81739","754963"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","637582","0","86008","723590"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60849","0","24220","85069"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24386","0","12199","36585"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137201","0","65358","202559"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94473","0","40020","134493"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34178","0","17016","51194"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21882","0","7150","29032"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9463","0","4455","13918"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23462","0","8964","32426"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94512","0","61527","156039"
"Pfizer","National","eastern cape","Adults","1302823","1084573","161308","2548704"
"Pfizer","National","eastern cape","12-17 Years","240570","58379","0","298949"
"Pfizer","National","free state","12-17 Years","160338","61443","0","221781"
"Pfizer","National","free state","Adults","654476","569880","100187","1324543"
"Pfizer","National","gauteng","12-17 Years","368075","138759","6","506840"
"Pfizer","National","gauteng","Adults","3819144","3286594","539209","7644947"
"Pfizer","National","kwazulu-natal","Adults","1907430","1571873","250359","3729662"
"Pfizer","National","kwazulu-natal","12-17 Years","240121","76380","4","316505"
"Pfizer","National","limpopo","Adults","1013852","847460","122267","1983579"
"Pfizer","National","limpopo","12-17 Years","232319","64859","0","297178"
"Pfizer","National","mpumalanga","12-17 Years","127011","31530","0","158541"
"Pfizer","National","mpumalanga","Adults","550718","450287","72904","1073909"
"Pfizer","National","northern cape","12-17 Years","25477","7685","0","33162"
"Pfizer","National","northern cape","Adults","217947","185719","24476","428142"
"Pfizer","National","north west","12-17 Years","143453","40796","0","184249"
"Pfizer","National","north west","Adults","605489","521299","85075","1211863"
"Pfizer","National","western cape","12-17 Years","129999","48280","1","178280"
"Pfizer","National","western cape","Adults","2088160","1826080","402107","4316347"
