"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","92","0","310","402"
"Janssen Vaccines & Prevention B.V","free state","Adults","72","0","187","259"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","353","0","253","606"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","325","0","279","604"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","199","0","278","477"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","464","0","582","1046"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","57","0","80","137"
"Janssen Vaccines & Prevention B.V","north west","Adults","72","0","94","166"
"Janssen Vaccines & Prevention B.V","western cape","Adults","94","0","138","232"
"Pfizer","eastern cape","12-17 Years","245","530","0","775"
"Pfizer","eastern cape","Adults","95","207","268","570"
"Pfizer","free state","12-17 Years","114","294","0","408"
"Pfizer","free state","Adults","88","154","220","462"
"Pfizer","gauteng","12-17 Years","108","160","0","268"
"Pfizer","gauteng","Adults","360","500","606","1466"
"Pfizer","kwazulu-natal","12-17 Years","177","658","0","835"
"Pfizer","kwazulu-natal","Adults","300","456","420","1176"
"Pfizer","limpopo","12-17 Years","413","205","2","620"
"Pfizer","limpopo","Adults","184","321","326","831"
"Pfizer","mpumalanga","12-17 Years","209","204","0","413"
"Pfizer","mpumalanga","Adults","232","256","437","925"
"Pfizer","northern cape","12-17 Years","97","341","0","438"
"Pfizer","northern cape","Adults","39","79","81","199"
"Pfizer","north west","12-17 Years","36","28","0","64"
"Pfizer","north west","Adults","54","69","96","219"
"Pfizer","western cape","12-17 Years","134","37","0","171"
"Pfizer","western cape","Adults","119","166","343","628"
