"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","852385","0","135774","988159"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","460755","0","84096","544851"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1395760","0","190770","1586530"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1137657","0","164402","1302059"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1041119","0","135853","1176972"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","796376","0","109952","906328"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","204502","0","29597","234099"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","687555","0","104797","792352"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","652576","0","104489","757065"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60863","0","24220","85083"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24394","0","12199","36593"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137393","0","65383","202776"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94490","0","40022","134512"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34183","0","17016","51199"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21910","0","7150","29060"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23469","0","8964","32433"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94610","0","61527","156137"
"Pfizer","National","eastern cape","Adults","1329150","1116501","218647","2664298"
"Pfizer","National","eastern cape","12-17 Years","281863","95158","0","377021"
"Pfizer","National","free state","12-17 Years","172509","77507","0","250016"
"Pfizer","National","free state","Adults","669243","587320","129081","1385644"
"Pfizer","National","gauteng","12-17 Years","396390","169232","11","565633"
"Pfizer","National","gauteng","Adults","3890969","3369059","645582","7905610"
"Pfizer","National","kwazulu-natal","Adults","1965795","1632911","312789","3911495"
"Pfizer","National","kwazulu-natal","12-17 Years","295280","120311","8","415599"
"Pfizer","National","limpopo","Adults","1035887","871722","164626","2072235"
"Pfizer","National","limpopo","12-17 Years","284947","91356","0","376303"
"Pfizer","National","mpumalanga","12-17 Years","145743","46222","0","191965"
"Pfizer","National","mpumalanga","Adults","566972","467043","96778","1130793"
"Pfizer","National","northern cape","12-17 Years","34476","11506","0","45982"
"Pfizer","National","northern cape","Adults","224085","191612","33070","448767"
"Pfizer","National","north west","12-17 Years","154763","52445","4","207212"
"Pfizer","National","north west","Adults","618962","536079","106403","1261444"
"Pfizer","National","western cape","12-17 Years","131610","52285","2","183897"
"Pfizer","National","western cape","Adults","2112995","1855123","469467","4437585"
