"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","5","0","17","22"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","72","0","47","119"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","66","0","93","159"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","7","0","11","18"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","12","0","23","35"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","1","0","0","1"
"Janssen Vaccines & Prevention B.V","north west","Adults","82","0","260","342"
"Janssen Vaccines & Prevention B.V","western cape","Adults","4","0","0","4"
"Pfizer","eastern cape","12-17 Years","11","0","0","11"
"Pfizer","eastern cape","Adults","0","5","5","10"
"Pfizer","gauteng","12-17 Years","10","15","0","25"
"Pfizer","gauteng","Adults","32","67","74","173"
"Pfizer","kwazulu-natal","12-17 Years","127","36","0","163"
"Pfizer","kwazulu-natal","Adults","66","99","102","267"
"Pfizer","limpopo","12-17 Years","3","25","0","28"
"Pfizer","limpopo","Adults","10","20","11","41"
"Pfizer","mpumalanga","12-17 Years","0","2","0","2"
"Pfizer","mpumalanga","Adults","4","5","15","24"
"Pfizer","north west","12-17 Years","12","18","0","30"
"Pfizer","north west","Adults","34","51","92","177"
"Pfizer","western cape","12-17 Years","0","4","0","4"
"Pfizer","western cape","Adults","1","10","11","22"
