"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","856975","0","144909","1001884"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","462951","0","89746","552697"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1409755","0","200031","1609786"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1151275","0","174541","1325816"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1045784","0","143668","1189452"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","807858","0","122267","930125"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","206602","0","33632","240234"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","690394","0","109700","800094"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","656567","0","108551","765118"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60868","0","24220","85088"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24395","0","12199","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137531","0","65383","202914"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94501","0","40024","134525"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34184","0","17016","51200"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21918","0","7151","29069"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23475","0","8964","32439"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94613","0","61527","156140"
"Pfizer","National","eastern cape","Adults","1341396","1129710","236151","2707257"
"Pfizer","National","eastern cape","12-17 Years","286016","104840","0","390856"
"Pfizer","National","free state","12-17 Years","171664","79344","0","251008"
"Pfizer","National","free state","Adults","675682","594229","136990","1406901"
"Pfizer","National","gauteng","12-17 Years","392557","170480","15","563052"
"Pfizer","National","gauteng","Adults","3914736","3393758","667089","7975583"
"Pfizer","National","kwazulu-natal","Adults","1986038","1653536","327961","3967535"
"Pfizer","National","kwazulu-natal","12-17 Years","296803","129801","9","426613"
"Pfizer","National","limpopo","Adults","1044513","879213","171661","2095387"
"Pfizer","National","limpopo","12-17 Years","287982","94931","2","382915"
"Pfizer","National","mpumalanga","12-17 Years","147426","48880","0","196306"
"Pfizer","National","mpumalanga","Adults","575265","474768","106108","1156141"
"Pfizer","National","northern cape","12-17 Years","36169","13988","0","50157"
"Pfizer","National","northern cape","Adults","226965","194166","35890","457021"
"Pfizer","National","north west","12-17 Years","153292","52775","4","206071"
"Pfizer","National","north west","Adults","623634","540055","110316","1274005"
"Pfizer","National","western cape","12-17 Years","131365","53044","2","184411"
"Pfizer","National","western cape","Adults","2122266","1864617","482840","4469723"
