"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","855086","0","140969","996055"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","462122","0","87732","549854"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1403569","0","196105","1599674"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1145428","0","170393","1315821"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1043487","0","139962","1183449"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","803516","0","117355","920871"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","205968","0","32713","238681"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","689280","0","108000","797280"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","654920","0","106993","761913"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60865","0","24219","85084"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24394","0","12199","36593"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137433","0","65383","202816"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94494","0","40023","134517"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34183","0","17016","51199"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21914","0","7151","29065"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23473","0","8964","32437"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94613","0","61527","156140"
"Pfizer","National","eastern cape","Adults","1336092","1123959","230289","2690340"
"Pfizer","National","eastern cape","12-17 Years","281462","97042","0","378504"
"Pfizer","National","free state","12-17 Years","171801","77915","0","249716"
"Pfizer","National","free state","Adults","672601","591036","133883","1397520"
"Pfizer","National","gauteng","12-17 Years","394727","170327","13","565067"
"Pfizer","National","gauteng","Adults","3903736","3382575","658495","7944806"
"Pfizer","National","kwazulu-natal","Adults","1977190","1644463","322160","3943813"
"Pfizer","National","kwazulu-natal","12-17 Years","295422","122645","8","418075"
"Pfizer","National","limpopo","Adults","1040500","875427","168895","2084822"
"Pfizer","National","limpopo","12-17 Years","284433","92365","0","376798"
"Pfizer","National","mpumalanga","12-17 Years","145866","46840","0","192706"
"Pfizer","National","mpumalanga","Adults","571653","471605","102702","1145960"
"Pfizer","National","northern cape","12-17 Years","35163","12437","0","47600"
"Pfizer","National","northern cape","Adults","226082","193484","35342","454908"
"Pfizer","National","north west","12-17 Years","154126","52732","4","206862"
"Pfizer","National","north west","Adults","621558","538518","108945","1269021"
"Pfizer","National","western cape","12-17 Years","131012","52773","2","183787"
"Pfizer","National","western cape","Adults","2118181","1860600","478174","4456955"
