"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","828729","0","89980","918709"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","449635","0","60063","509698"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1341612","0","148813","1490425"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1095881","0","117111","1212992"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1015918","0","92055","1107973"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","762337","0","75662","837999"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","199375","0","18555","217930"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","672087","0","79650","751737"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","636789","0","84846","721635"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60849","0","24220","85069"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24386","0","12199","36585"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137191","0","65357","202548"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94470","0","40020","134490"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34178","0","17016","51194"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21880","0","7150","29030"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9463","0","4455","13918"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23462","0","8964","32426"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94512","0","61527","156039"
"Pfizer","National","eastern cape","Adults","1301380","1082653","157758","2541791"
"Pfizer","National","eastern cape","12-17 Years","237870","55794","0","293664"
"Pfizer","National","free state","12-17 Years","158990","59939","0","218929"
"Pfizer","National","free state","Adults","653491","568729","97739","1319959"
"Pfizer","National","gauteng","12-17 Years","366308","136306","6","502620"
"Pfizer","National","gauteng","Adults","3814580","3280850","530568","7625998"
"Pfizer","National","kwazulu-natal","Adults","1904454","1568690","246388","3719532"
"Pfizer","National","kwazulu-natal","12-17 Years","238058","73836","4","311898"
"Pfizer","National","limpopo","Adults","1012451","845833","118657","1976941"
"Pfizer","National","limpopo","12-17 Years","229509","63323","0","292832"
"Pfizer","National","mpumalanga","12-17 Years","126034","30719","0","156753"
"Pfizer","National","mpumalanga","Adults","549864","449319","71317","1070500"
"Pfizer","National","northern cape","12-17 Years","24930","7579","0","32509"
"Pfizer","National","northern cape","Adults","217576","185464","24051","427091"
"Pfizer","National","north west","12-17 Years","142907","40008","0","182915"
"Pfizer","National","north west","Adults","604612","520073","83141","1207826"
"Pfizer","National","western cape","12-17 Years","130001","48178","1","178180"
"Pfizer","National","western cape","Adults","2086593","1824133","396478","4307204"
