"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","84","0","173","257"
"Janssen Vaccines & Prevention B.V","free state","Adults","35","0","103","138"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","298","0","163","461"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","171","0","148","319"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","177","0","317","494"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","142","0","114","256"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","24","0","27","51"
"Janssen Vaccines & Prevention B.V","north west","Adults","47","0","75","122"
"Janssen Vaccines & Prevention B.V","western cape","Adults","89","0","40","129"
"Pfizer","eastern cape","12-17 Years","41","61","0","102"
"Pfizer","eastern cape","Adults","237","322","493","1052"
"Pfizer","free state","12-17 Years","7","11","0","18"
"Pfizer","free state","Adults","38","58","99","195"
"Pfizer","gauteng","12-17 Years","57","36","0","93"
"Pfizer","gauteng","Adults","247","273","318","838"
"Pfizer","kwazulu-natal","12-17 Years","19","25","0","44"
"Pfizer","kwazulu-natal","Adults","154","138","156","448"
"Pfizer","limpopo","12-17 Years","79","41","0","120"
"Pfizer","limpopo","Adults","114","147","223","484"
"Pfizer","mpumalanga","12-17 Years","32","41","0","73"
"Pfizer","mpumalanga","Adults","96","128","62","286"
"Pfizer","northern cape","12-17 Years","6","2","0","8"
"Pfizer","northern cape","Adults","27","21","40","88"
"Pfizer","north west","12-17 Years","13","9","0","22"
"Pfizer","north west","Adults","28","32","57","117"
"Pfizer","western cape","12-17 Years","3","4","0","7"
"Pfizer","western cape","Adults","93","77","90","260"
