"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","861804","0","153039","1014843"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464723","0","94682","559405"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1428810","0","210998","1639808"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1161795","0","182755","1344550"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1054700","0","156273","1210973"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","816043","0","130067","946110"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","208163","0","35009","243172"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","694345","0","115477","809822"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","662246","0","112396","774642"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137586","0","65388","202974"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94507","0","40023","134530"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21926","0","7152","29078"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23480","0","8965","32445"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94616","0","61527","156143"
"Pfizer","National","eastern cape","Adults","1361990","1146670","253015","2761675"
"Pfizer","National","eastern cape","12-17 Years","297325","122130","0","419455"
"Pfizer","National","free state","12-17 Years","168921","80412","0","249333"
"Pfizer","National","free state","Adults","684621","601721","144384","1430726"
"Pfizer","National","gauteng","12-17 Years","383076","168844","19","551939"
"Pfizer","National","gauteng","Adults","3947795","3421964","687959","8057718"
"Pfizer","National","kwazulu-natal","Adults","2009910","1672659","339142","4021711"
"Pfizer","National","kwazulu-natal","12-17 Years","291157","132980","12","424149"
"Pfizer","National","limpopo","Adults","1060202","889405","179202","2128809"
"Pfizer","National","limpopo","12-17 Years","289879","101151","2","391032"
"Pfizer","National","mpumalanga","12-17 Years","148073","54867","0","202940"
"Pfizer","National","mpumalanga","Adults","585333","481775","109401","1176509"
"Pfizer","National","northern cape","12-17 Years","36555","15409","0","51964"
"Pfizer","National","northern cape","Adults","229691","195995","37097","462783"
"Pfizer","National","north west","12-17 Years","149458","52401","4","201863"
"Pfizer","National","north west","Adults","630812","544789","113944","1289545"
"Pfizer","National","western cape","12-17 Years","130507","54552","3","185062"
"Pfizer","National","western cape","Adults","2135219","1875444","493519","4504182"
