"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","860719","0","151560","1012279"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464407","0","93831","558238"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1423946","0","208364","1632310"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1159485","0","181022","1340507"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1051870","0","152901","1204771"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","814111","0","128236","942347"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","207638","0","34616","242254"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","693142","0","113727","806869"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","660992","0","111811","772803"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24221","85094"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137580","0","65388","202968"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94506","0","40023","134529"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21924","0","7151","29075"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23479","0","8965","32444"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94616","0","61527","156143"
"Pfizer","National","eastern cape","Adults","1357474","1143067","249857","2750398"
"Pfizer","National","eastern cape","12-17 Years","294137","117643","0","411780"
"Pfizer","National","free state","12-17 Years","169667","79906","0","249573"
"Pfizer","National","free state","Adults","682848","600350","143153","1426351"
"Pfizer","National","gauteng","12-17 Years","385229","169469","18","554716"
"Pfizer","National","gauteng","Adults","3940876","3416564","683762","8041202"
"Pfizer","National","kwazulu-natal","Adults","2005114","1669147","337204","4011465"
"Pfizer","National","kwazulu-natal","12-17 Years","292727","133265","9","426001"
"Pfizer","National","limpopo","Adults","1056413","887008","177136","2120557"
"Pfizer","National","limpopo","12-17 Years","289283","99861","2","389146"
"Pfizer","National","mpumalanga","12-17 Years","147808","53581","0","201389"
"Pfizer","National","mpumalanga","Adults","582888","480214","108633","1171735"
"Pfizer","National","northern cape","12-17 Years","36407","14991","0","51398"
"Pfizer","National","northern cape","Adults","229019","195550","36747","461316"
"Pfizer","National","north west","12-17 Years","150159","52488","4","202651"
"Pfizer","National","north west","Adults","629109","543588","112909","1285606"
"Pfizer","National","western cape","12-17 Years","131328","54115","3","185446"
"Pfizer","National","western cape","Adults","2132508","1873509","491823","4497840"
