"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","eastern cape","Amathole DM","Private Health","Female","153","37","190"
"National","eastern cape","Amathole DM","Private Health","Male","98","19","117"
"National","eastern cape","Amathole DM","Public Health","Female","13849","4535","18384"
"National","eastern cape","Amathole DM","Public Health","Male","11714","3770","15484"
"National","eastern cape","A Nzo DM","Public Health","Female","29782","14292","44074"
"National","eastern cape","A Nzo DM","Public Health","Male","25819","10646","36465"
"National","eastern cape","Buffalo City MM","Private Health","Female","2890","1190","4080"
"National","eastern cape","Buffalo City MM","Private Health","Male","2351","907","3258"
"National","eastern cape","Buffalo City MM","Public Health","Female","16085","9006","25091"
"National","eastern cape","Buffalo City MM","Public Health","Male","12383","6154","18537"
"National","eastern cape","C Hani DM","Private Health","Female","226","102","328"
"National","eastern cape","C Hani DM","Private Health","Male","160","74","234"
"National","eastern cape","C Hani DM","Public Health","Female","13999","3618","17617"
"National","eastern cape","C Hani DM","Public Health","Male","11250","2625","13875"
"National","eastern cape","Joe Gqabi DM","Private Health","Female","661","367","1028"
"National","eastern cape","Joe Gqabi DM","Private Health","Male","505","217","722"
"National","eastern cape","Joe Gqabi DM","Public Health","Female","7873","2697","10570"
"National","eastern cape","Joe Gqabi DM","Public Health","Male","7048","2142","9190"
"National","eastern cape","N Mandela Bay MM","Private Health","Female","4142","2080","6222"
"National","eastern cape","N Mandela Bay MM","Private Health","Male","3726","1731","5457"
"National","eastern cape","N Mandela Bay MM","Public Health","Female","15694","6414","22108"
"National","eastern cape","N Mandela Bay MM","Public Health","Male","12212","4499","16711"
"National","eastern cape","O Tambo DM","Private Health","Female","315","122","437"
"National","eastern cape","O Tambo DM","Private Health","Male","253","113","366"
"National","eastern cape","O Tambo DM","Public Health","Female","43715","16709","60424"
"National","eastern cape","O Tambo DM","Public Health","Male","36523","12390","48913"
"National","eastern cape","Sarah Baartman DM","Private Health","Female","1593","1094","2687"
"National","eastern cape","Sarah Baartman DM","Private Health","Male","1381","826","2207"
"National","eastern cape","Sarah Baartman DM","Public Health","Female","9637","5329","14966"
"National","eastern cape","Sarah Baartman DM","Public Health","Male","8100","3938","12038"
"National","free state","Fezile Dabi DM","Private Health","Female","474","344","818"
"National","free state","Fezile Dabi DM","Private Health","Male","451","287","738"
"National","free state","Fezile Dabi DM","Public Health","Female","13290","4934","18224"
"National","free state","Fezile Dabi DM","Public Health","Male","10817","3574","14391"
"National","free state","Lejweleputswa DM","Private Health","Female","3820","1469","5289"
"National","free state","Lejweleputswa DM","Private Health","Male","3057","1105","4162"
"National","free state","Lejweleputswa DM","Public Health","Female","14162","5276","19438"
"National","free state","Lejweleputswa DM","Public Health","Male","12132","3710","15842"
"National","free state","Mangaung MM","Private Health","Female","2904","1693","4597"
"National","free state","Mangaung MM","Private Health","Male","2408","1283","3691"
"National","free state","Mangaung MM","Public Health","Female","23605","13894","37499"
"National","free state","Mangaung MM","Public Health","Male","21093","11183","32276"
"National","free state","T Mofutsanyana DM","Private Health","Female","1872","1139","3011"
"National","free state","T Mofutsanyana DM","Private Health","Male","1596","924","2520"
"National","free state","T Mofutsanyana DM","Public Health","Female","27002","15473","42475"
"National","free state","T Mofutsanyana DM","Public Health","Male","23176","11624","34800"
"National","free state","Xhariep DM","Public Health","Female","4292","1196","5488"
"National","free state","Xhariep DM","Public Health","Male","3516","798","4314"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10924","6661","17585"
"National","gauteng","Ekurhuleni MM","Private Health","Male","10055","5650","15705"
"National","gauteng","Ekurhuleni MM","Public Health","Female","41103","15357","56460"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32455","11156","43611"
"National","gauteng","Johannesburg MM","Private Health","Female","25566","13844","39410"
"National","gauteng","Johannesburg MM","Private Health","Male","23346","12011","35357"
"National","gauteng","Johannesburg MM","Public Health","Female","46676","16905","63581"
"National","gauteng","Johannesburg MM","Public Health","Male","37779","13176","50955"
"National","gauteng","Sedibeng DM","Private Health","Female","1613","1028","2641"
"National","gauteng","Sedibeng DM","Private Health","Male","1445","705","2150"
"National","gauteng","Sedibeng DM","Public Health","Female","13892","5948","19840"
"National","gauteng","Sedibeng DM","Public Health","Male","10914","4555","15469"
"National","gauteng","Tshwane MM","Private Health","Female","11627","6683","18310"
"National","gauteng","Tshwane MM","Private Health","Male","11058","6032","17090"
"National","gauteng","Tshwane MM","Public Health","Female","39979","18616","58595"
"National","gauteng","Tshwane MM","Public Health","Male","30860","13039","43899"
"National","gauteng","West Rand DM","Private Health","Female","2209","1520","3729"
"National","gauteng","West Rand DM","Private Health","Male","1834","1232","3066"
"National","gauteng","West Rand DM","Public Health","Female","17532","8778","26310"
"National","gauteng","West Rand DM","Public Health","Male","14362","6573","20935"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","215","72","287"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","185","57","242"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6604","2841","9445"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4243","1745","5988"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11938","7042","18980"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","11082","6198","17280"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14471","5517","19988"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11784","4418","16202"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","363","170","533"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","348","136","484"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","13061","7764","20825"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10221","5630","15851"
"National","kwazulu-natal","iLembe DM","Private Health","Female","552","336","888"
"National","kwazulu-natal","iLembe DM","Private Health","Male","489","284","773"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8409","4152","12561"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4958","2208","7166"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","333","136","469"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","312","96","408"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12474","5086","17560"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8084","3099","11183"
"National","kwazulu-natal","Ugu DM","Private Health","Female","902","561","1463"
"National","kwazulu-natal","Ugu DM","Private Health","Male","718","428","1146"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12414","5107","17521"
"National","kwazulu-natal","Ugu DM","Public Health","Male","8002","2735","10737"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1635","851","2486"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1516","773","2289"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12540","4951","17491"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8693","3036","11729"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20578","10251","30829"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","13062","5403","18465"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
