"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","eastern cape","Amathole DM","Adults","102792"
"Janssen Vaccines & Prevention B.V","eastern cape","A Nzo DM","Adults","119770"
"Janssen Vaccines & Prevention B.V","eastern cape","Buffalo City MM","Adults","72053"
"Janssen Vaccines & Prevention B.V","eastern cape","C Hani DM","Adults","107471"
"Janssen Vaccines & Prevention B.V","eastern cape","Joe Gqabi DM","Adults","51378"
"Janssen Vaccines & Prevention B.V","eastern cape","N Mandela Bay MM","Adults","165571"
"Janssen Vaccines & Prevention B.V","eastern cape","O Tambo DM","Adults","211796"
"Janssen Vaccines & Prevention B.V","eastern cape","Sarah Baartman DM","Adults","90761"
"Janssen Vaccines & Prevention B.V","free state","Fezile Dabi DM","Adults","81235"
"Janssen Vaccines & Prevention B.V","free state","Lejweleputswa DM","Adults","75964"
"Janssen Vaccines & Prevention B.V","free state","Mangaung MM","Adults","153512"
"Janssen Vaccines & Prevention B.V","free state","T Mofutsanyana DM","Adults","144738"
"Janssen Vaccines & Prevention B.V","free state","Xhariep DM","Adults","33354"
"Janssen Vaccines & Prevention B.V","gauteng","Ekurhuleni MM","Adults","325166"
"Janssen Vaccines & Prevention B.V","gauteng","Johannesburg MM","Adults","557913"
"Janssen Vaccines & Prevention B.V","gauteng","Sedibeng DM","Adults","102578"
"Janssen Vaccines & Prevention B.V","gauteng","Tshwane MM","Adults","468151"
"Janssen Vaccines & Prevention B.V","gauteng","West Rand DM","Adults","107722"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Amajuba DM","Adults","80021"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","eThekwini MM","Adults","343884"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Harry Gwala DM","Adults","58712"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","iLembe DM","Adults","63687"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","King Cetshwayo DM","Adults","102796"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Ugu DM","Adults","67738"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","uMgungundlovu DM","Adults","141341"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umkhanyakude DM","Adults","102610"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umzinyathi DM","Adults","97529"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Uthukela DM","Adults","96814"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98861"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","274357"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","244984"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","186446"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","243927"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136343"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","414835"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189038"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232162"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71850"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41643"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16367"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28248"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","58994"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","295773"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109288"
