"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","823022","0","79910","902932"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","446380","0","54601","500981"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1328678","0","137162","1465840"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1087524","0","107483","1195007"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1010190","0","81652","1091842"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","754607","0","68666","823273"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","198306","0","16714","215020"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","667569","0","71863","739432"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","632562","0","79604","712166"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60848","0","24220","85068"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24386","0","12199","36585"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137143","0","65354","202497"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94467","0","40019","134486"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34175","0","17016","51191"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21864","0","7150","29014"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9462","0","4455","13917"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23461","0","8964","32425"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94469","0","61526","155995"
"Pfizer","National","eastern cape","Adults","1295862","1075534","143202","2514598"
"Pfizer","National","eastern cape","12-17 Years","224407","45406","0","269813"
"Pfizer","National","free state","12-17 Years","154414","54037","0","208451"
"Pfizer","National","free state","Adults","649689","564215","88639","1302543"
"Pfizer","National","gauteng","12-17 Years","359231","125081","3","484315"
"Pfizer","National","gauteng","Adults","3795766","3253263","487449","7536478"
"Pfizer","National","kwazulu-natal","Adults","1893456","1554842","230042","3678340"
"Pfizer","National","kwazulu-natal","12-17 Years","227174","61974","4","289152"
"Pfizer","National","limpopo","Adults","1007863","839847","106064","1953774"
"Pfizer","National","limpopo","12-17 Years","221496","57211","0","278707"
"Pfizer","National","mpumalanga","12-17 Years","117820","27164","0","144984"
"Pfizer","National","mpumalanga","Adults","545963","445353","64583","1055899"
"Pfizer","National","northern cape","12-17 Years","23847","7282","0","31129"
"Pfizer","National","northern cape","Adults","216410","184252","21819","422481"
"Pfizer","National","north west","12-17 Years","138966","35100","0","174066"
"Pfizer","National","north west","Adults","601205","515050","75052","1191307"
"Pfizer","National","western cape","12-17 Years","129604","47025","1","176630"
"Pfizer","National","western cape","Adults","2080010","1815413","370681","4266104"
