"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","856983","0","144943","1001926"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","462952","0","89746","552698"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1409773","0","200043","1609816"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1151294","0","174554","1325848"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1045784","0","143670","1189454"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","807881","0","122279","930160"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","206602","0","33632","240234"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","690406","0","109752","800158"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","656577","0","108556","765133"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60868","0","24220","85088"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24395","0","12199","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137531","0","65383","202914"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94501","0","40024","134525"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34184","0","17016","51200"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21918","0","7151","29069"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23475","0","8964","32439"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94613","0","61527","156140"
"Pfizer","National","eastern cape","Adults","1341507","1129755","236185","2707447"
"Pfizer","National","eastern cape","12-17 Years","286010","104851","0","390861"
"Pfizer","National","free state","12-17 Years","171608","79321","0","250929"
"Pfizer","National","free state","Adults","675738","594252","136990","1406980"
"Pfizer","National","gauteng","12-17 Years","392433","170435","15","562883"
"Pfizer","National","gauteng","Adults","3914884","3393864","667109","7975857"
"Pfizer","National","kwazulu-natal","Adults","1986195","1653625","327974","3967794"
"Pfizer","National","kwazulu-natal","12-17 Years","296690","129854","9","426553"
"Pfizer","National","limpopo","Adults","1044622","879245","171666","2095533"
"Pfizer","National","limpopo","12-17 Years","287876","94904","2","382782"
"Pfizer","National","mpumalanga","12-17 Years","147378","48866","0","196244"
"Pfizer","National","mpumalanga","Adults","575318","474786","106116","1156220"
"Pfizer","National","northern cape","12-17 Years","36157","13984","0","50141"
"Pfizer","National","northern cape","Adults","226977","194170","35890","457037"
"Pfizer","National","north west","12-17 Years","153235","52763","4","206002"
"Pfizer","National","north west","Adults","623704","540093","110336","1274133"
"Pfizer","National","western cape","12-17 Years","131310","53024","2","184336"
"Pfizer","National","western cape","Adults","2122329","1864646","482844","4469819"
