"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","629","0","1090","1719"
"Janssen Vaccines & Prevention B.V","free state","Adults","335","0","626","961"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","1257","0","1168","2425"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","683","0","832","1515"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","566","0","1102","1668"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","827","0","745","1572"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","148","0","225","373"
"Janssen Vaccines & Prevention B.V","north west","Adults","389","0","751","1140"
"Janssen Vaccines & Prevention B.V","western cape","Adults","432","0","452","884"
"Pfizer","eastern cape","12-17 Years","1985","1336","0","3321"
"Pfizer","eastern cape","Adults","477","779","1584","2840"
"Pfizer","free state","12-17 Years","461","768","0","1229"
"Pfizer","free state","Adults","346","473","1053","1872"
"Pfizer","gauteng","12-17 Years","898","1271","2","2171"
"Pfizer","gauteng","Adults","1508","2738","3708","7954"
"Pfizer","kwazulu-natal","12-17 Years","603","1463","0","2066"
"Pfizer","kwazulu-natal","Adults","716","1316","1346","3378"
"Pfizer","limpopo","12-17 Years","1124","714","0","1838"
"Pfizer","limpopo","Adults","333","623","1495","2451"
"Pfizer","mpumalanga","12-17 Years","1377","546","0","1923"
"Pfizer","mpumalanga","Adults","444","421","618","1483"
"Pfizer","northern cape","12-17 Years","27","28","0","55"
"Pfizer","northern cape","Adults","105","140","218","463"
"Pfizer","north west","12-17 Years","316","597","0","913"
"Pfizer","north west","Adults","240","485","875","1600"
"Pfizer","western cape","12-17 Years","152","117","0","269"
"Pfizer","western cape","Adults","588","877","2472","3937"
