"vaccine_manufacturer","province","age_group","total_number_fully_vaccinated_last_24_hours"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","1"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","3"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","7"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","1"
"Janssen Vaccines & Prevention B.V","north west","Adults","19"
"Janssen Vaccines & Prevention B.V","western cape","Adults","3"
"Pfizer","eastern cape","Adults","1"
"Pfizer","free state","Adults","0"
"Pfizer","gauteng","Adults","1"
"Pfizer","kwazulu-natal","12-17 Years","2"
"Pfizer","kwazulu-natal","Adults","5"
"Pfizer","mpumalanga","12-17 Years","0"
"Pfizer","north west","12-17 Years","3"
"Pfizer","north west","Adults","22"
"Pfizer","western cape","Adults","1"
