"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","865413","0","157057","1022470"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","465314","0","96119","561433"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1439923","0","216708","1656631"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1166605","0","186035","1352640"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1058238","0","161788","1220026"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","819052","0","133923","952975"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","209004","0","35826","244830"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","696738","0","118905","815643"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","665240","0","114237","779477"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137614","0","65389","203003"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94510","0","40023","134533"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34192","0","17016","51208"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21989","0","7152","29141"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23484","0","8966","32450"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94622","0","61527","156149"
"Pfizer","National","eastern cape","Adults","1373001","1155538","262381","2790920"
"Pfizer","National","eastern cape","12-17 Years","301232","127816","0","429048"
"Pfizer","National","free state","12-17 Years","166893","80082","0","246975"
"Pfizer","National","free state","Adults","688287","604326","146618","1439231"
"Pfizer","National","gauteng","12-17 Years","378611","167485","28","546124"
"Pfizer","National","gauteng","Adults","3962767","3433439","697121","8093327"
"Pfizer","National","kwazulu-natal","Adults","2018694","1678912","342231","4039837"
"Pfizer","National","kwazulu-natal","12-17 Years","287323","131756","12","419091"
"Pfizer","National","limpopo","Adults","1067680","894289","183367","2145336"
"Pfizer","National","limpopo","12-17 Years","290792","102147","2","392941"
"Pfizer","National","mpumalanga","12-17 Years","147374","56035","1","203410"
"Pfizer","National","mpumalanga","Adults","589314","484773","110912","1184999"
"Pfizer","National","northern cape","12-17 Years","37399","15966","0","53365"
"Pfizer","National","northern cape","Adults","231059","197102","37825","465986"
"Pfizer","National","north west","12-17 Years","147970","52347","4","200321"
"Pfizer","National","north west","Adults","634946","547693","116549","1299188"
"Pfizer","National","western cape","12-17 Years","128962","54621","3","183586"
"Pfizer","National","western cape","Adults","2140924","1879508","497836","4518268"
