"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","117","0","169","286"
"Janssen Vaccines & Prevention B.V","free state","Adults","16","0","35","51"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","224","0","99","323"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","128","0","90","218"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","123","0","234","357"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","112","0","113","225"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","37","0","29","66"
"Janssen Vaccines & Prevention B.V","north west","Adults","54","0","52","106"
"Janssen Vaccines & Prevention B.V","western cape","Adults","104","0","73","177"
"Pfizer","eastern cape","12-17 Years","474","460","0","934"
"Pfizer","eastern cape","Adults","195","239","343","777"
"Pfizer","free state","12-17 Years","13","8","0","21"
"Pfizer","free state","Adults","25","57","52","134"
"Pfizer","gauteng","12-17 Years","32","43","0","75"
"Pfizer","gauteng","Adults","183","188","148","519"
"Pfizer","kwazulu-natal","12-17 Years","22","17","0","39"
"Pfizer","kwazulu-natal","Adults","123","124","99","346"
"Pfizer","limpopo","12-17 Years","190","171","0","361"
"Pfizer","limpopo","Adults","111","95","111","317"
"Pfizer","mpumalanga","12-17 Years","67","94","0","161"
"Pfizer","mpumalanga","Adults","88","81","63","232"
"Pfizer","northern cape","12-17 Years","37","25","0","62"
"Pfizer","northern cape","Adults","19","17","21","57"
"Pfizer","north west","12-17 Years","5","13","0","18"
"Pfizer","north west","Adults","38","42","49","129"
"Pfizer","western cape","12-17 Years","63","26","0","89"
"Pfizer","western cape","Adults","117","114","138","369"
