"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","eastern cape","Amathole DM","Adults","102914"
"Janssen Vaccines & Prevention B.V","eastern cape","A Nzo DM","Adults","119919"
"Janssen Vaccines & Prevention B.V","eastern cape","Buffalo City MM","Adults","72163"
"Janssen Vaccines & Prevention B.V","eastern cape","C Hani DM","Adults","107545"
"Janssen Vaccines & Prevention B.V","eastern cape","Joe Gqabi DM","Adults","51407"
"Janssen Vaccines & Prevention B.V","eastern cape","N Mandela Bay MM","Adults","165811"
"Janssen Vaccines & Prevention B.V","eastern cape","O Tambo DM","Adults","212025"
"Janssen Vaccines & Prevention B.V","eastern cape","Sarah Baartman DM","Adults","90841"
"Janssen Vaccines & Prevention B.V","free state","Fezile Dabi DM","Adults","81290"
"Janssen Vaccines & Prevention B.V","free state","Lejweleputswa DM","Adults","76031"
"Janssen Vaccines & Prevention B.V","free state","Mangaung MM","Adults","153618"
"Janssen Vaccines & Prevention B.V","free state","T Mofutsanyana DM","Adults","144781"
"Janssen Vaccines & Prevention B.V","free state","Xhariep DM","Adults","33384"
"Janssen Vaccines & Prevention B.V","gauteng","Ekurhuleni MM","Adults","326796"
"Janssen Vaccines & Prevention B.V","gauteng","Johannesburg MM","Adults","559588"
"Janssen Vaccines & Prevention B.V","gauteng","Sedibeng DM","Adults","102751"
"Janssen Vaccines & Prevention B.V","gauteng","Tshwane MM","Adults","468918"
"Janssen Vaccines & Prevention B.V","gauteng","West Rand DM","Adults","107940"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Amajuba DM","Adults","80105"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","eThekwini MM","Adults","344911"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Harry Gwala DM","Adults","58762"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","iLembe DM","Adults","63860"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","King Cetshwayo DM","Adults","102863"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Ugu DM","Adults","67801"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","uMgungundlovu DM","Adults","141614"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umkhanyakude DM","Adults","102750"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umzinyathi DM","Adults","97585"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Uthukela DM","Adults","96990"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98884"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","275050"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","245460"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","187003"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","244615"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136664"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","415952"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189372"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232495"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71928"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41733"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16377"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28270"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59278"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","296611"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109401"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201158"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110573"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","434000"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121623"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6838"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78086"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47527"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68687"
"Pfizer","eastern cape","Amathole DM","12-17 Years","9381"
"Pfizer","eastern cape","Amathole DM","Adults","148716"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","27440"
"Pfizer","eastern cape","A Nzo DM","Adults","103438"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17779"
"Pfizer","eastern cape","Buffalo City MM","Adults","212967"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6450"
"Pfizer","eastern cape","C Hani DM","Adults","118919"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5516"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56023"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14613"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276108"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29665"
"Pfizer","eastern cape","O Tambo DM","Adults","136792"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11257"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93566"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9305"
"Pfizer","free state","Fezile Dabi DM","Adults","93895"
