"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","856904","0","144739","1001643"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","462890","0","89605","552495"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1409312","0","199782","1609094"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1150911","0","174314","1325225"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1045683","0","143544","1189227"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","807654","0","122050","929704"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","206579","0","33618","240197"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","690304","0","109616","799920"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","656447","0","108461","764908"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60868","0","24220","85088"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24395","0","12199","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137528","0","65383","202911"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94500","0","40024","134524"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34184","0","17016","51200"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21918","0","7151","29069"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23475","0","8964","32439"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94613","0","61527","156140"
"Pfizer","National","eastern cape","Adults","1340901","1129255","235743","2705899"
"Pfizer","National","eastern cape","12-17 Years","285590","104397","0","389987"
"Pfizer","National","free state","12-17 Years","171762","79372","0","251134"
"Pfizer","National","free state","Adults","675483","594061","136771","1406315"
"Pfizer","National","gauteng","12-17 Years","392798","170537","15","563350"
"Pfizer","National","gauteng","Adults","3913753","3392940","666443","7973136"
"Pfizer","National","kwazulu-natal","Adults","1985302","1652923","327563","3965788"
"Pfizer","National","kwazulu-natal","12-17 Years","296757","129528","9","426294"
"Pfizer","National","limpopo","Adults","1044182","878990","171531","2094703"
"Pfizer","National","limpopo","12-17 Years","287830","94788","2","382620"
"Pfizer","National","mpumalanga","12-17 Years","147371","48750","0","196121"
"Pfizer","National","mpumalanga","Adults","575023","474599","106022","1155644"
"Pfizer","National","northern cape","12-17 Years","36113","13887","0","50000"
"Pfizer","National","northern cape","Adults","226919","194137","35866","456922"
"Pfizer","National","north west","12-17 Years","153393","52789","4","206186"
"Pfizer","National","north west","Adults","623446","539914","110241","1273601"
"Pfizer","National","western cape","12-17 Years","131322","53025","2","184349"
"Pfizer","National","western cape","Adults","2121941","1864367","482503","4468811"
