"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","67","0","92","159"
"Janssen Vaccines & Prevention B.V","free state","Adults","10","0","43","53"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","345","0","209","554"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","87","0","55","142"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","101","0","129","230"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","80","0","108","188"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","21","0","15","36"
"Janssen Vaccines & Prevention B.V","north west","Adults","59","0","90","149"
"Janssen Vaccines & Prevention B.V","western cape","Adults","81","0","80","161"
"Pfizer","eastern cape","12-17 Years","41","40","0","81"
"Pfizer","eastern cape","Adults","239","133","439","811"
"Pfizer","free state","12-17 Years","2","12","0","14"
"Pfizer","free state","Adults","19","18","50","87"
"Pfizer","gauteng","12-17 Years","54","31","0","85"
"Pfizer","gauteng","Adults","271","206","395","872"
"Pfizer","kwazulu-natal","12-17 Years","10","6","0","16"
"Pfizer","kwazulu-natal","Adults","87","87","73","247"
"Pfizer","limpopo","12-17 Years","49","23","0","72"
"Pfizer","limpopo","Adults","117","72","106","295"
"Pfizer","mpumalanga","12-17 Years","18","18","0","36"
"Pfizer","mpumalanga","Adults","32","44","60","136"
"Pfizer","northern cape","12-17 Years","7","7","0","14"
"Pfizer","northern cape","Adults","35","20","25","80"
"Pfizer","north west","12-17 Years","8","11","0","19"
"Pfizer","north west","Adults","46","63","66","175"
"Pfizer","western cape","12-17 Years","6","16","0","22"
"Pfizer","western cape","Adults","63","65","164","292"
