"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","865610","0","157331","1022941"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","465367","0","96246","561613"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1440690","0","217168","1657858"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1166853","0","186281","1353134"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1058464","0","162127","1220591"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","819242","0","134195","953437"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","209036","0","35872","244908"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","696882","0","119190","816072"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","665470","0","114383","779853"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137615","0","65389","203004"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94510","0","40023","134533"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34194","0","17016","51210"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21989","0","7152","29141"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23484","0","8966","32450"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94622","0","61527","156149"
"Pfizer","National","eastern cape","Adults","1373853","1155922","263277","2793052"
"Pfizer","National","eastern cape","12-17 Years","301036","127826","0","428862"
"Pfizer","National","free state","12-17 Years","166750","80029","0","246779"
"Pfizer","National","free state","Adults","688494","604456","146769","1439719"
"Pfizer","National","gauteng","12-17 Years","378410","167459","29","545898"
"Pfizer","National","gauteng","Adults","3963725","3434024","697879","8095628"
"Pfizer","National","kwazulu-natal","Adults","2019243","1679222","342476","4040941"
"Pfizer","National","kwazulu-natal","12-17 Years","287120","131685","12","418817"
"Pfizer","National","limpopo","Adults","1068141","894494","183619","2146254"
"Pfizer","National","limpopo","12-17 Years","290672","102136","2","392810"
"Pfizer","National","mpumalanga","12-17 Years","147275","56015","1","203291"
"Pfizer","National","mpumalanga","Adults","589508","484911","111043","1185462"
"Pfizer","National","northern cape","12-17 Years","37411","15974","0","53385"
"Pfizer","National","northern cape","Adults","231139","197138","37876","466153"
"Pfizer","National","north west","12-17 Years","147874","52361","4","200239"
"Pfizer","National","north west","Adults","635205","547842","116761","1299808"
"Pfizer","National","western cape","12-17 Years","128859","54595","3","183457"
"Pfizer","National","western cape","Adults","2141286","1879697","498232","4519215"
