"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","849760","0","130790","980550"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","459612","0","81281","540893"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1389508","0","186863","1576371"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1132740","0","159485","1292225"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1039194","0","132244","1171438"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","791906","0","104857","896763"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","203741","0","27529","231270"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","686176","0","103017","789193"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","650804","0","102504","753308"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60862","0","24220","85082"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24392","0","12199","36591"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137369","0","65382","202751"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94486","0","40022","134508"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34183","0","17016","51199"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21905","0","7149","29054"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23468","0","8964","32432"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94609","0","61528","156137"
"Pfizer","National","eastern cape","Adults","1324806","1112033","211203","2648042"
"Pfizer","National","eastern cape","12-17 Years","281985","94037","0","376022"
"Pfizer","National","free state","12-17 Years","172668","76448","0","249116"
"Pfizer","National","free state","Adults","667162","584887","125503","1377552"
"Pfizer","National","gauteng","12-17 Years","396161","167333","8","563502"
"Pfizer","National","gauteng","Adults","3881219","3358198","635141","7874558"
"Pfizer","National","kwazulu-natal","Adults","1957684","1624590","305533","3887807"
"Pfizer","National","kwazulu-natal","12-17 Years","293598","117996","7","411601"
"Pfizer","National","limpopo","Adults","1032692","868694","160808","2062194"
"Pfizer","National","limpopo","12-17 Years","283541","89553","0","373094"
"Pfizer","National","mpumalanga","12-17 Years","145511","45476","0","190987"
"Pfizer","National","mpumalanga","Adults","564600","464056","92905","1121561"
"Pfizer","National","northern cape","12-17 Years","34323","11207","0","45530"
"Pfizer","National","northern cape","Adults","222851","190496","31482","444829"
"Pfizer","National","north west","12-17 Years","154907","51957","4","206868"
"Pfizer","National","north west","Adults","616998","534131","104303","1255432"
"Pfizer","National","western cape","12-17 Years","131707","51852","2","183561"
"Pfizer","National","western cape","Adults","2109838","1851212","462727","4423777"
