"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","857633","0","146197","1003830"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","463121","0","90305","553426"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1411541","0","201076","1612617"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1152628","0","175651","1328279"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1046620","0","144887","1191507"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","808729","0","123292","932021"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","206718","0","33772","240490"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","690753","0","110232","800985"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","657136","0","109011","766147"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60868","0","24221","85089"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24395","0","12199","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137541","0","65384","202925"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94503","0","40024","134527"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21918","0","7151","29069"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23475","0","8964","32439"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94613","0","61527","156140"
"Pfizer","National","eastern cape","Adults","1343513","1131669","238054","2713236"
"Pfizer","National","eastern cape","12-17 Years","288402","107757","0","396159"
"Pfizer","National","free state","12-17 Years","171725","79572","0","251297"
"Pfizer","National","free state","Adults","676611","595139","137907","1409657"
"Pfizer","National","gauteng","12-17 Years","391637","170475","15","562127"
"Pfizer","National","gauteng","Adults","3918437","3396927","669452","7984816"
"Pfizer","National","kwazulu-natal","Adults","1989262","1656526","329557","3975345"
"Pfizer","National","kwazulu-natal","12-17 Years","297248","131488","9","428745"
"Pfizer","National","limpopo","Adults","1046156","880648","172468","2099272"
"Pfizer","National","limpopo","12-17 Years","289352","96154","2","385508"
"Pfizer","National","mpumalanga","12-17 Years","147784","49492","0","197276"
"Pfizer","National","mpumalanga","Adults","576303","475561","106534","1158398"
"Pfizer","National","northern cape","12-17 Years","36390","14165","0","50555"
"Pfizer","National","northern cape","Adults","227292","194400","35988","457680"
"Pfizer","National","north west","12-17 Years","152952","52813","4","205769"
"Pfizer","National","north west","Adults","624316","540524","110603","1275443"
"Pfizer","National","western cape","12-17 Years","132132","53236","2","185370"
"Pfizer","National","western cape","Adults","2123773","1865762","484301","4473836"
