"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","eastern cape","Amathole DM","Adults","102875"
"Janssen Vaccines & Prevention B.V","eastern cape","A Nzo DM","Adults","119911"
"Janssen Vaccines & Prevention B.V","eastern cape","Buffalo City MM","Adults","72163"
"Janssen Vaccines & Prevention B.V","eastern cape","C Hani DM","Adults","107534"
"Janssen Vaccines & Prevention B.V","eastern cape","Joe Gqabi DM","Adults","51405"
"Janssen Vaccines & Prevention B.V","eastern cape","N Mandela Bay MM","Adults","165801"
"Janssen Vaccines & Prevention B.V","eastern cape","O Tambo DM","Adults","212009"
"Janssen Vaccines & Prevention B.V","eastern cape","Sarah Baartman DM","Adults","90839"
"Janssen Vaccines & Prevention B.V","free state","Fezile Dabi DM","Adults","81288"
"Janssen Vaccines & Prevention B.V","free state","Lejweleputswa DM","Adults","76028"
"Janssen Vaccines & Prevention B.V","free state","Mangaung MM","Adults","153612"
"Janssen Vaccines & Prevention B.V","free state","T Mofutsanyana DM","Adults","144777"
"Janssen Vaccines & Prevention B.V","free state","Xhariep DM","Adults","33377"
"Janssen Vaccines & Prevention B.V","gauteng","Ekurhuleni MM","Adults","326664"
"Janssen Vaccines & Prevention B.V","gauteng","Johannesburg MM","Adults","559455"
"Janssen Vaccines & Prevention B.V","gauteng","Sedibeng DM","Adults","102738"
"Janssen Vaccines & Prevention B.V","gauteng","Tshwane MM","Adults","468874"
"Janssen Vaccines & Prevention B.V","gauteng","West Rand DM","Adults","107915"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Amajuba DM","Adults","80095"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","eThekwini MM","Adults","344832"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Harry Gwala DM","Adults","58758"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","iLembe DM","Adults","63846"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","King Cetshwayo DM","Adults","102854"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Ugu DM","Adults","67791"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","uMgungundlovu DM","Adults","141594"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umkhanyakude DM","Adults","102744"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umzinyathi DM","Adults","97580"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Uthukela DM","Adults","96982"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98884"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","275037"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","245439"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","186977"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","244605"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136657"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","415876"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189352"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232484"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71928"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41725"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16377"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28267"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59258"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","296544"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109393"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201143"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110570"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","433943"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121622"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6838"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78073"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47522"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68680"
"Pfizer","eastern cape","Amathole DM","12-17 Years","9297"
"Pfizer","eastern cape","Amathole DM","Adults","148681"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","27445"
"Pfizer","eastern cape","A Nzo DM","Adults","103426"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17786"
"Pfizer","eastern cape","Buffalo City MM","Adults","212939"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6451"
"Pfizer","eastern cape","C Hani DM","Adults","118916"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5516"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56023"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14620"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276091"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29670"
"Pfizer","eastern cape","O Tambo DM","Adults","136756"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11259"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93554"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9306"
"Pfizer","free state","Fezile Dabi DM","Adults","93886"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11586"
"Pfizer","free state","Lejweleputswa DM","Adults","154019"
"Pfizer","free state","Mangaung MM","12-17 Years","28384"
"Pfizer","free state","Mangaung MM","Adults","201680"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29078"
"Pfizer","free state","T Mofutsanyana DM","Adults","137691"
"Pfizer","free state","Xhariep DM","12-17 Years","1988"
"Pfizer","free state","Xhariep DM","Adults","14251"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38716"
"Pfizer","gauteng","Ekurhuleni MM","Adults","807415"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55652"
"Pfizer","gauteng","Johannesburg MM","Adults","1492946"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12168"
"Pfizer","gauteng","Sedibeng DM","Adults","155157"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44283"
"Pfizer","gauteng","Tshwane MM","Adults","730858"
"Pfizer","gauteng","West Rand DM","12-17 Years","18112"
"Pfizer","gauteng","West Rand DM","Adults","234686"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4703"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50009"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23099"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","770123"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13678"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68264"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6959"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98855"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8370"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92779"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8897"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134664"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9592"
