"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","824930","0","82992","907922"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","447440","0","56463","503903"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1332764","0","140819","1473583"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1090156","0","110666","1200822"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1011867","0","84705","1096572"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","757334","0","70946","828280"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","198697","0","17328","216025"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","669018","0","74232","743250"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","634072","0","81153","715225"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60848","0","24220","85068"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24386","0","12199","36585"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137176","0","65355","202531"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94468","0","40020","134488"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34175","0","17016","51191"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21865","0","7150","29015"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9462","0","4455","13917"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23461","0","8964","32425"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94508","0","61526","156034"
"Pfizer","National","eastern cape","Adults","1297659","1078017","147978","2523654"
"Pfizer","National","eastern cape","12-17 Years","228917","48854","0","277771"
"Pfizer","National","free state","12-17 Years","155732","55916","0","211648"
"Pfizer","National","free state","Adults","650938","565765","91669","1308372"
"Pfizer","National","gauteng","12-17 Years","361548","128625","5","490178"
"Pfizer","National","gauteng","Adults","3801146","3262467","498953","7562566"
"Pfizer","National","kwazulu-natal","Adults","1896935","1559626","234587","3691148"
"Pfizer","National","kwazulu-natal","12-17 Years","229534","65742","4","295280"
"Pfizer","National","limpopo","Adults","1009174","841813","110299","1961286"
"Pfizer","National","limpopo","12-17 Years","224323","59259","0","283582"
"Pfizer","National","mpumalanga","12-17 Years","121042","28461","0","149503"
"Pfizer","National","mpumalanga","Adults","547261","446659","66590","1060510"
"Pfizer","National","northern cape","12-17 Years","23866","7367","0","31233"
"Pfizer","National","northern cape","Adults","216771","184681","22465","423917"
"Pfizer","National","north west","12-17 Years","140185","36564","0","176749"
"Pfizer","National","north west","Adults","602240","516630","77660","1196530"
"Pfizer","National","western cape","12-17 Years","129792","47296","1","177089"
"Pfizer","National","western cape","Adults","2082169","1818308","378270","4278747"
