"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","864322","0","156087","1020409"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","465170","0","95846","561016"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1437299","0","215364","1652663"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1165672","0","185431","1351103"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1057611","0","160661","1218272"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","818453","0","133021","951474"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","208872","0","35663","244535"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","696321","0","118058","814379"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","664543","0","113722","778265"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137610","0","65388","202998"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94508","0","40023","134531"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34191","0","17016","51207"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21988","0","7152","29140"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23484","0","8966","32450"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94621","0","61527","156148"
"Pfizer","National","eastern cape","Adults","1370257","1153539","259746","2783542"
"Pfizer","National","eastern cape","12-17 Years","301776","127622","0","429398"
"Pfizer","National","free state","12-17 Years","167397","80119","0","247516"
"Pfizer","National","free state","Adults","687444","603727","146113","1437284"
"Pfizer","National","gauteng","12-17 Years","379619","167844","26","547489"
"Pfizer","National","gauteng","Adults","3959296","3430971","694970","8085237"
"Pfizer","National","kwazulu-natal","Adults","2016846","1677604","341565","4036015"
"Pfizer","National","kwazulu-natal","12-17 Years","288214","132082","12","420308"
"Pfizer","National","limpopo","Adults","1066205","893404","182529","2142138"
"Pfizer","National","limpopo","12-17 Years","291206","102212","2","393420"
"Pfizer","National","mpumalanga","12-17 Years","147697","56084","1","203782"
"Pfizer","National","mpumalanga","Adults","588551","484299","110478","1183328"
"Pfizer","National","northern cape","12-17 Years","37258","15887","0","53145"
"Pfizer","National","northern cape","Adults","230781","196846","37657","465284"
"Pfizer","National","north west","12-17 Years","148370","52376","4","200750"
"Pfizer","National","north west","Adults","634035","547086","116009","1297130"
"Pfizer","National","western cape","12-17 Years","129352","54567","3","183922"
"Pfizer","National","western cape","Adults","2139696","1878615","496800","4515111"
