"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","97","0","87","184"
"Janssen Vaccines & Prevention B.V","free state","Adults","10","0","16","26"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","402","0","323","725"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","164","0","238","402"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","118","0","78","196"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","151","0","112","263"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","11","0","14","25"
"Janssen Vaccines & Prevention B.V","north west","Adults","132","0","294","426"
"Janssen Vaccines & Prevention B.V","western cape","Adults","68","0","79","147"
"Pfizer","eastern cape","12-17 Years","24","66","0","90"
"Pfizer","eastern cape","Adults","40","103","232","375"
"Pfizer","free state","12-17 Years","13","35","0","48"
"Pfizer","free state","Adults","43","44","107","194"
"Pfizer","gauteng","12-17 Years","231","355","0","586"
"Pfizer","gauteng","Adults","630","953","1948","3531"
"Pfizer","kwazulu-natal","12-17 Years","202","167","0","369"
"Pfizer","kwazulu-natal","Adults","238","358","671","1267"
"Pfizer","limpopo","12-17 Years","173","121","0","294"
"Pfizer","limpopo","Adults","83","104","96","283"
"Pfizer","mpumalanga","12-17 Years","105","64","0","169"
"Pfizer","mpumalanga","Adults","51","80","140","271"
"Pfizer","northern cape","12-17 Years","22","5","0","27"
"Pfizer","northern cape","Adults","23","20","11","54"
"Pfizer","north west","12-17 Years","38","91","0","129"
"Pfizer","north west","Adults","85","123","208","416"
"Pfizer","western cape","12-17 Years","36","63","0","99"
"Pfizer","western cape","Adults","103","142","602","847"
