"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","181","0","285","466"
"Janssen Vaccines & Prevention B.V","free state","Adults","108","0","263","371"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","525","0","287","812"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","310","0","287","597"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","170","0","270","440"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","435","0","417","852"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","101","0","170","271"
"Janssen Vaccines & Prevention B.V","north west","Adults","103","0","155","258"
"Janssen Vaccines & Prevention B.V","western cape","Adults","121","0","132","253"
"Pfizer","eastern cape","12-17 Years","67","80","0","147"
"Pfizer","eastern cape","Adults","266","337","645","1248"
"Pfizer","free state","12-17 Years","36","98","0","134"
"Pfizer","free state","Adults","105","220","302","627"
"Pfizer","gauteng","12-17 Years","120","166","0","286"
"Pfizer","gauteng","Adults","589","813","912","2314"
"Pfizer","kwazulu-natal","12-17 Years","97","86","0","183"
"Pfizer","kwazulu-natal","Adults","376","458","483","1317"
"Pfizer","limpopo","12-17 Years","87","98","0","185"
"Pfizer","limpopo","Adults","141","203","323","667"
"Pfizer","mpumalanga","12-17 Years","70","35","0","105"
"Pfizer","mpumalanga","Adults","185","227","349","761"
"Pfizer","northern cape","12-17 Years","32","43","0","75"
"Pfizer","northern cape","Adults","103","118","138","359"
"Pfizer","north west","12-17 Years","19","26","0","45"
"Pfizer","north west","Adults","70","151","144","365"
"Pfizer","western cape","12-17 Years","46","62","0","108"
"Pfizer","western cape","Adults","193","258","468","919"
