"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","848787","0","129161","977948"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","459108","0","80279","539387"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1387350","0","185429","1572779"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1130954","0","157913","1288867"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1038362","0","130818","1169180"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","790318","0","103340","893658"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","203556","0","27211","230767"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","685714","0","102153","787867"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","650179","0","101869","752048"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60861","0","24220","85081"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24392","0","12199","36591"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137357","0","65380","202737"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94485","0","40021","134506"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34182","0","17016","51198"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21903","0","7150","29053"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23466","0","8964","32430"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94607","0","61528","156135"
"Pfizer","National","eastern cape","Adults","1323505","1110637","208657","2642799"
"Pfizer","National","eastern cape","12-17 Years","281575","93365","0","374940"
"Pfizer","National","free state","12-17 Years","172664","76055","0","248719"
"Pfizer","National","free state","Adults","666484","584020","124333","1374837"
"Pfizer","National","gauteng","12-17 Years","395379","166448","8","561835"
"Pfizer","National","gauteng","Adults","3878093","3354651","632006","7864750"
"Pfizer","National","kwazulu-natal","Adults","1954988","1621941","303414","3880343"
"Pfizer","National","kwazulu-natal","12-17 Years","292226","116717","7","408950"
"Pfizer","National","limpopo","Adults","1031593","867696","159465","2058754"
"Pfizer","National","limpopo","12-17 Years","281805","88372","0","370177"
"Pfizer","National","mpumalanga","12-17 Years","145128","44961","0","190089"
"Pfizer","National","mpumalanga","Adults","563747","463147","91661","1118555"
"Pfizer","National","northern cape","12-17 Years","34238","11154","0","45392"
"Pfizer","National","northern cape","Adults","222595","190287","31203","444085"
"Pfizer","National","north west","12-17 Years","154749","51631","2","206382"
"Pfizer","National","north west","Adults","616270","533405","103561","1253236"
"Pfizer","National","western cape","12-17 Years","131505","51508","2","183015"
"Pfizer","National","western cape","Adults","2108848","1849996","460772","4419616"
