"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","728","0","1475","2203"
"Janssen Vaccines & Prevention B.V","free state","Adults","309","0","667","976"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","1277","0","1133","2410"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","1152","0","1560","2712"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","721","0","1390","2111"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","753","0","749","1502"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","147","0","318","465"
"Janssen Vaccines & Prevention B.V","north west","Adults","346","0","626","972"
"Janssen Vaccines & Prevention B.V","western cape","Adults","311","0","517","828"
"Pfizer","eastern cape","12-17 Years","2019","1193","0","3212"
"Pfizer","eastern cape","Adults","740","1023","1922","3685"
"Pfizer","free state","12-17 Years","853","641","0","1494"
"Pfizer","free state","Adults","330","379","874","1583"
"Pfizer","gauteng","12-17 Years","1269","1149","0","2418"
"Pfizer","gauteng","Adults","1682","1802","3205","6689"
"Pfizer","kwazulu-natal","12-17 Years","1745","1301","0","3046"
"Pfizer","kwazulu-natal","Adults","1457","1655","2133","5245"
"Pfizer","limpopo","12-17 Years","1556","810","0","2366"
"Pfizer","limpopo","Adults","459","572","1376","2407"
"Pfizer","mpumalanga","12-17 Years","887","529","0","1416"
"Pfizer","mpumalanga","Adults","328","324","575","1227"
"Pfizer","northern cape","12-17 Years","452","69","0","521"
"Pfizer","northern cape","Adults","120","152","303","575"
"Pfizer","north west","12-17 Years","542","449","0","991"
"Pfizer","north west","Adults","240","294","580","1114"
"Pfizer","western cape","12-17 Years","111","105","0","216"
"Pfizer","western cape","Adults","519","732","1910","3161"
