"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","858839","0","148284","1007123"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","463662","0","91841","555503"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1415997","0","204017","1620014"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1154995","0","177936","1332931"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1048544","0","148312","1196856"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","810816","0","125494","936310"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","206939","0","34002","240941"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","691592","0","111412","803004"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","658575","0","110265","768840"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60871","0","24221","85092"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12199","36595"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137564","0","65384","202948"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94505","0","40024","134529"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21924","0","7151","29075"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23478","0","8965","32443"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94613","0","61527","156140"
"Pfizer","National","eastern cape","Adults","1348267","1135865","242247","2726379"
"Pfizer","National","eastern cape","12-17 Years","291132","113384","0","404516"
"Pfizer","National","free state","12-17 Years","171255","79959","0","251214"
"Pfizer","National","free state","Adults","678840","597425","140314","1416579"
"Pfizer","National","gauteng","12-17 Years","389763","170657","17","560437"
"Pfizer","National","gauteng","Adults","3927189","3405498","676188","8008875"
"Pfizer","National","kwazulu-natal","Adults","1994895","1661892","332933","3989720"
"Pfizer","National","kwazulu-natal","12-17 Years","296491","133607","9","430107"
"Pfizer","National","limpopo","Adults","1049689","883098","174167","2106954"
"Pfizer","National","limpopo","12-17 Years","290596","98462","2","389060"
"Pfizer","National","mpumalanga","12-17 Years","148211","51509","0","199720"
"Pfizer","National","mpumalanga","Adults","578646","477379","107492","1163517"
"Pfizer","National","northern cape","12-17 Years","36367","14548","0","50915"
"Pfizer","National","northern cape","Adults","227833","194855","36234","458922"
"Pfizer","National","north west","12-17 Years","152004","52786","4","204794"
"Pfizer","National","north west","Adults","625914","541631","111430","1278975"
"Pfizer","National","western cape","12-17 Years","132785","54039","2","186826"
"Pfizer","National","western cape","Adults","2126991","1869352","487798","4484141"
