"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","eastern cape","Amathole DM","Adults","102687"
"Janssen Vaccines & Prevention B.V","eastern cape","A Nzo DM","Adults","119639"
"Janssen Vaccines & Prevention B.V","eastern cape","Buffalo City MM","Adults","71983"
"Janssen Vaccines & Prevention B.V","eastern cape","C Hani DM","Adults","107462"
"Janssen Vaccines & Prevention B.V","eastern cape","Joe Gqabi DM","Adults","51356"
"Janssen Vaccines & Prevention B.V","eastern cape","N Mandela Bay MM","Adults","165419"
"Janssen Vaccines & Prevention B.V","eastern cape","O Tambo DM","Adults","211657"
"Janssen Vaccines & Prevention B.V","eastern cape","Sarah Baartman DM","Adults","90706"
"Janssen Vaccines & Prevention B.V","free state","Fezile Dabi DM","Adults","81189"
"Janssen Vaccines & Prevention B.V","free state","Lejweleputswa DM","Adults","75917"
"Janssen Vaccines & Prevention B.V","free state","Mangaung MM","Adults","153445"
"Janssen Vaccines & Prevention B.V","free state","T Mofutsanyana DM","Adults","144701"
"Janssen Vaccines & Prevention B.V","free state","Xhariep DM","Adults","33334"
"Janssen Vaccines & Prevention B.V","gauteng","Ekurhuleni MM","Adults","324137"
"Janssen Vaccines & Prevention B.V","gauteng","Johannesburg MM","Adults","556745"
"Janssen Vaccines & Prevention B.V","gauteng","Sedibeng DM","Adults","102438"
"Janssen Vaccines & Prevention B.V","gauteng","Tshwane MM","Adults","467622"
"Janssen Vaccines & Prevention B.V","gauteng","West Rand DM","Adults","107577"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Amajuba DM","Adults","79972"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","eThekwini MM","Adults","343156"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Harry Gwala DM","Adults","58680"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","iLembe DM","Adults","63433"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","King Cetshwayo DM","Adults","102738"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Ugu DM","Adults","67700"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","uMgungundlovu DM","Adults","141126"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umkhanyakude DM","Adults","102490"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umzinyathi DM","Adults","97490"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Uthukela DM","Adults","96719"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98844"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","273879"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","244724"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","186143"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","243716"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136144"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","414022"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","188806"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","231943"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71795"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41554"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16363"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28242"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","58849"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","295384"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109211"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","200930"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110531"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","432467"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121522"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6825"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","77962"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47465"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68573"
"Pfizer","eastern cape","Amathole DM","12-17 Years","8326"
"Pfizer","eastern cape","Amathole DM","Adults","148246"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","24652"
"Pfizer","eastern cape","A Nzo DM","Adults","101739"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17198"
"Pfizer","eastern cape","Buffalo City MM","Adults","210620"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6459"
"Pfizer","eastern cape","C Hani DM","Adults","118703"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5441"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","55940"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14814"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","275668"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29444"
"Pfizer","eastern cape","O Tambo DM","Adults","135986"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11217"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93182"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9164"
"Pfizer","free state","Fezile Dabi DM","Adults","93660"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11609"
"Pfizer","free state","Lejweleputswa DM","Adults","153537"
"Pfizer","free state","Mangaung MM","12-17 Years","28111"
"Pfizer","free state","Mangaung MM","Adults","200995"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29228"
"Pfizer","free state","T Mofutsanyana DM","Adults","137002"
"Pfizer","free state","Xhariep DM","12-17 Years","1993"
"Pfizer","free state","Xhariep DM","Adults","14148"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38940"
"Pfizer","gauteng","Ekurhuleni MM","Adults","805284"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","56164"
"Pfizer","gauteng","Johannesburg MM","Adults","1489901"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12276"
"Pfizer","gauteng","Sedibeng DM","Adults","154764"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44504"
"Pfizer","gauteng","Tshwane MM","Adults","728940"
"Pfizer","gauteng","West Rand DM","12-17 Years","18146"
"Pfizer","gauteng","West Rand DM","Adults","233818"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4728"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49824"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23292"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","768255"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13705"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","67989"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","7002"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98498"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8453"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92591"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8863"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134178"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9647"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","212840"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15706"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58370"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9907"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42526"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11249"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57447"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21223"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84277"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26377"
"Pfizer","limpopo","Capricorn DM","Adults","193156"
"Pfizer","limpopo","Mopani DM","12-17 Years","21412"
"Pfizer","limpopo","Mopani DM","Adults","175958"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18384"
"Pfizer","limpopo","Sekhukhune DM","Adults","142495"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21767"
"Pfizer","limpopo","Vhembe DM","Adults","203565"
"Pfizer","limpopo","Waterberg DM","12-17 Years","11943"
"Pfizer","limpopo","Waterberg DM","Adults","170229"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","30751"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","199402"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10419"
"Pfizer","mpumalanga","G Sibande DM","Adults","137763"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12279"
"Pfizer","mpumalanga","Nkangala DM","Adults","141939"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6009"
"Pfizer","northern cape","Frances Baard DM","Adults","69404"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2310"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35494"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1189"
"Pfizer","northern cape","Namakwa DM","Adults","26222"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2775"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26060"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2753"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38143"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23494"
"Pfizer","north west","Bojanala Platinum DM","Adults","274554"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","9035"
"Pfizer","north west","Dr K Kaunda DM","Adults","137908"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12976"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95242"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7097"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35164"
"Pfizer","western cape","Cape Town MM","12-17 Years","37298"
"Pfizer","western cape","Cape Town MM","Adults","1305022"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7210"
"Pfizer","western cape","Cape Winelands DM","Adults","234784"
"Pfizer","western cape","Central Karoo DM","12-17 Years","663"
"Pfizer","western cape","Central Karoo DM","Adults","14416"
"Pfizer","western cape","Garden Route DM","12-17 Years","4385"
"Pfizer","western cape","Garden Route DM","Adults","148373"
"Pfizer","western cape","Overberg DM","12-17 Years","1792"
"Pfizer","western cape","Overberg DM","Adults","79676"
"Pfizer","western cape","West Coast DM","12-17 Years","3015"
"Pfizer","western cape","West Coast DM","Adults","89949"
