"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","862675","0","154145","1016820"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464928","0","95191","560119"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1432395","0","212698","1645093"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1163617","0","183976","1347593"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1056194","0","158432","1214626"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","817230","0","131451","948681"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","208538","0","35332","243870"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","695132","0","116409","811541"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","663317","0","112977","776294"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137590","0","65388","202978"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94507","0","40023","134530"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21928","0","7152","29080"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23481","0","8966","32447"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94617","0","61527","156144"
"Pfizer","National","eastern cape","Adults","1365396","1149547","255937","2770880"
"Pfizer","National","eastern cape","12-17 Years","300642","125710","0","426352"
"Pfizer","National","free state","12-17 Years","168288","80416","0","248704"
"Pfizer","National","free state","Adults","685863","602580","145128","1433571"
"Pfizer","National","gauteng","12-17 Years","381761","168482","22","550265"
"Pfizer","National","gauteng","Adults","3952649","3425759","690819","8069227"
"Pfizer","National","kwazulu-natal","Adults","2013198","1674935","340360","4028493"
"Pfizer","National","kwazulu-natal","12-17 Years","289935","132577","12","422524"
"Pfizer","National","limpopo","Adults","1062908","891198","180765","2134871"
"Pfizer","National","limpopo","12-17 Years","290944","101949","2","392895"
"Pfizer","National","mpumalanga","12-17 Years","148208","55731","0","203939"
"Pfizer","National","mpumalanga","Adults","586980","482927","109892","1179799"
"Pfizer","National","northern cape","12-17 Years","36758","15639","0","52397"
"Pfizer","National","northern cape","Adults","230115","196369","37312","463796"
"Pfizer","National","north west","12-17 Years","149042","52359","4","201405"
"Pfizer","National","north west","Adults","632138","545695","114672","1292505"
"Pfizer","National","western cape","12-17 Years","130268","54909","3","185180"
"Pfizer","National","western cape","Adults","2137357","1876917","495060","4509334"
