"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","eastern cape","Amathole DM","Private Health","Female","151","36","187"
"National","eastern cape","Amathole DM","Private Health","Male","93","18","111"
"National","eastern cape","Amathole DM","Public Health","Female","14381","5411","19792"
"National","eastern cape","Amathole DM","Public Health","Male","12270","4462","16732"
"National","eastern cape","A Nzo DM","Public Health","Female","32163","16643","48806"
"National","eastern cape","A Nzo DM","Public Health","Male","28357","12993","41350"
"National","eastern cape","Buffalo City MM","Private Health","Female","2827","1158","3985"
"National","eastern cape","Buffalo City MM","Private Health","Male","2303","891","3194"
"National","eastern cape","Buffalo City MM","Public Health","Female","16394","9506","25900"
"National","eastern cape","Buffalo City MM","Public Health","Male","12923","6651","19574"
"National","eastern cape","C Hani DM","Private Health","Female","220","106","326"
"National","eastern cape","C Hani DM","Private Health","Male","155","76","231"
"National","eastern cape","C Hani DM","Public Health","Female","13814","3613","17427"
"National","eastern cape","C Hani DM","Public Health","Male","11116","2633","13749"
"National","eastern cape","Joe Gqabi DM","Private Health","Female","653","362","1015"
"National","eastern cape","Joe Gqabi DM","Private Health","Male","493","216","709"
"National","eastern cape","Joe Gqabi DM","Public Health","Female","7838","2717","10555"
"National","eastern cape","Joe Gqabi DM","Public Health","Male","7011","2194","9205"
"National","eastern cape","N Mandela Bay MM","Private Health","Female","4055","2037","6092"
"National","eastern cape","N Mandela Bay MM","Private Health","Male","3672","1708","5380"
"National","eastern cape","N Mandela Bay MM","Public Health","Female","15796","6483","22279"
"National","eastern cape","N Mandela Bay MM","Public Health","Male","12268","4593","16861"
"National","eastern cape","O Tambo DM","Private Health","Female","308","119","427"
"National","eastern cape","O Tambo DM","Private Health","Male","245","112","357"
"National","eastern cape","O Tambo DM","Public Health","Female","43791","16992","60783"
"National","eastern cape","O Tambo DM","Public Health","Male","36733","12692","49425"
"National","eastern cape","Sarah Baartman DM","Private Health","Female","1568","1077","2645"
"National","eastern cape","Sarah Baartman DM","Private Health","Male","1366","818","2184"
"National","eastern cape","Sarah Baartman DM","Public Health","Female","9609","5382","14991"
"National","eastern cape","Sarah Baartman DM","Public Health","Male","8069","4011","12080"
"National","free state","Fezile Dabi DM","Private Health","Female","471","341","812"
"National","free state","Fezile Dabi DM","Private Health","Male","448","285","733"
"National","free state","Fezile Dabi DM","Public Health","Female","13171","5019","18190"
"National","free state","Fezile Dabi DM","Public Health","Male","10762","3640","14402"
"National","free state","Lejweleputswa DM","Private Health","Female","3758","1447","5205"
"National","free state","Lejweleputswa DM","Private Health","Male","2999","1087","4086"
"National","free state","Lejweleputswa DM","Public Health","Female","14038","5292","19330"
"National","free state","Lejweleputswa DM","Public Health","Male","12049","3731","15780"
"National","free state","Mangaung MM","Private Health","Female","2958","1928","4886"
"National","free state","Mangaung MM","Private Health","Male","2427","1454","3881"
"National","free state","Mangaung MM","Public Health","Female","23428","13869","37297"
"National","free state","Mangaung MM","Public Health","Male","20905","11199","32104"
"National","free state","T Mofutsanyana DM","Private Health","Female","1839","1119","2958"
"National","free state","T Mofutsanyana DM","Private Health","Male","1578","911","2489"
"National","free state","T Mofutsanyana DM","Public Health","Female","26743","15439","42182"
"National","free state","T Mofutsanyana DM","Public Health","Male","22984","11645","34629"
"National","free state","Xhariep DM","Public Health","Female","4251","1195","5446"
"National","free state","Xhariep DM","Public Health","Male","3479","815","4294"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10739","6548","17287"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9910","5592","15502"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40668","15254","55922"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32226","11181","43407"
"National","gauteng","Johannesburg MM","Private Health","Female","25248","13654","38902"
"National","gauteng","Johannesburg MM","Private Health","Male","23063","11881","34944"
"National","gauteng","Johannesburg MM","Public Health","Female","46188","16776","62964"
"National","gauteng","Johannesburg MM","Public Health","Male","37420","13115","50535"
"National","gauteng","Sedibeng DM","Private Health","Female","1581","1009","2590"
"National","gauteng","Sedibeng DM","Private Health","Male","1416","684","2100"
"National","gauteng","Sedibeng DM","Public Health","Female","13713","5877","19590"
"National","gauteng","Sedibeng DM","Public Health","Male","10820","4527","15347"
"National","gauteng","Tshwane MM","Private Health","Female","11436","6587","18023"
"National","gauteng","Tshwane MM","Private Health","Male","10881","5964","16845"
"National","gauteng","Tshwane MM","Public Health","Female","39922","18626","58548"
"National","gauteng","Tshwane MM","Public Health","Male","30869","13101","43970"
"National","gauteng","West Rand DM","Private Health","Female","2168","1498","3666"
"National","gauteng","West Rand DM","Private Health","Male","1807","1225","3032"
"National","gauteng","West Rand DM","Public Health","Female","17426","8801","26227"
"National","gauteng","West Rand DM","Public Health","Male","14260","6582","20842"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","210","71","281"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","184","57","241"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6509","2820","9329"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4205","1739","5944"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11709","6876","18585"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10935","6122","17057"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14432","5534","19966"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11775","4437","16212"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","355","164","519"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","342","135","477"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12943","7746","20689"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10124","5612","15736"
"National","kwazulu-natal","iLembe DM","Private Health","Female","541","329","870"
"National","kwazulu-natal","iLembe DM","Private Health","Male","479","276","755"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8295","4123","12418"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4900","2207","7107"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","328","131","459"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","304","93","397"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12323","5031","17354"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8005","3071","11076"
"National","kwazulu-natal","Ugu DM","Private Health","Female","894","552","1446"
"National","kwazulu-natal","Ugu DM","Private Health","Male","711","423","1134"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12333","5143","17476"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7971","2771","10742"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1600","834","2434"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1487","759","2246"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12540","4947","17487"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8752","3067","11819"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","24","6","30"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20409","10302","30711"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12930","5418","18348"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","57","18","75"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14814","6311","21125"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9128","3434","12562"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","280","120","400"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","181","75","256"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15193","6853","22046"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10263","4023","14286"
"National","kwazulu-natal","Zululand DM","Private Health","Female","59","7","66"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24028","12810","36838"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17284","8108","25392"
"National","limpopo","Capricorn DM","Private Health","Female","2582","1387","3969"
"National","limpopo","Capricorn DM","Private Health","Male","2115","1042","3157"
"National","limpopo","Capricorn DM","Public Health","Female","34462","14126","48588"
"National","limpopo","Capricorn DM","Public Health","Male","29653","10682","40335"
"National","limpopo","Mopani DM","Private Health","Female","957","471","1428"
"National","limpopo","Mopani DM","Private Health","Male","838","396","1234"
"National","limpopo","Mopani DM","Public Health","Female","36396","12599","48995"
"National","limpopo","Mopani DM","Public Health","Male","29945","9054","38999"
"National","limpopo","Sekhukhune DM","Private Health","Female","884","463","1347"
"National","limpopo","Sekhukhune DM","Private Health","Male","889","360","1249"
"National","limpopo","Sekhukhune DM","Public Health","Female","25475","9574","35049"
"National","limpopo","Sekhukhune DM","Public Health","Male","24953","8072","33025"
"National","limpopo","Vhembe DM","Private Health","Female","5849","2476","8325"
"National","limpopo","Vhembe DM","Private Health","Male","4021","1457","5478"
"National","limpopo","Vhembe DM","Public Health","Female","32327","10257","42584"
"National","limpopo","Vhembe DM","Public Health","Male","26916","7331","34247"
"National","limpopo","Waterberg DM","Private Health","Female","1235","510","1745"
"National","limpopo","Waterberg DM","Private Health","Male","1121","434","1555"
"National","limpopo","Waterberg DM","Public Health","Female","16547","6501","23048"
"National","limpopo","Waterberg DM","Public Health","Male","13779","4757","18536"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2011","938","2949"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1714","838","2552"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","46018","18963","64981"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35071","12290","47361"
"National","mpumalanga","G Sibande DM","Private Health","Female","696","268","964"
"National","mpumalanga","G Sibande DM","Private Health","Male","590","246","836"
"National","mpumalanga","G Sibande DM","Public Health","Female","15430","5981","21411"
"National","mpumalanga","G Sibande DM","Public Health","Male","11879","4051","15930"
"National","mpumalanga","Nkangala DM","Private Health","Female","1051","440","1491"
"National","mpumalanga","Nkangala DM","Private Health","Male","1005","396","1401"
"National","mpumalanga","Nkangala DM","Public Health","Female","16038","6164","22202"
"National","mpumalanga","Nkangala DM","Public Health","Male","16705","5156","21861"
"National","northern cape","Frances Baard DM","Private Health","Female","1229","619","1848"
"National","northern cape","Frances Baard DM","Private Health","Male","1169","503","1672"
"National","northern cape","Frances Baard DM","Public Health","Female","6377","3105","9482"
"National","northern cape","Frances Baard DM","Public Health","Male","5158","2314","7472"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","315","195","510"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","272","143","415"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3207","1172","4379"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2449","877","3326"
"National","northern cape","Namakwa DM","Private Health","Female","167","98","265"
"National","northern cape","Namakwa DM","Private Health","Male","152","71","223"
"National","northern cape","Namakwa DM","Public Health","Female","1548","570","2118"
"National","northern cape","Namakwa DM","Public Health","Male","1228","433","1661"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3601","1594","5195"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2751","1143","3894"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","315","109","424"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","263","76","339"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3661","1537","5198"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2896","1080","3976"
"National","north west","Bojanala Platinum DM","Private Health","Female","2436","1169","3605"
"National","north west","Bojanala Platinum DM","Private Health","Male","2216","963","3179"
"National","north west","Bojanala Platinum DM","Public Health","Female","29842","12300","42142"
"National","north west","Bojanala Platinum DM","Public Health","Male","24565","8978","33543"
"National","north west","Dr K Kaunda DM","Private Health","Female","1348","659","2007"
"National","north west","Dr K Kaunda DM","Private Health","Male","1146","530","1676"
"National","north west","Dr K Kaunda DM","Public Health","Female","12602","4428","17030"
