"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","90","0","84","174"
"Janssen Vaccines & Prevention B.V","free state","Adults","26","0","59","85"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","397","0","206","603"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","137","0","135","272"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","206","0","262","468"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","132","0","190","322"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","45","0","26","71"
"Janssen Vaccines & Prevention B.V","north west","Adults","67","0","123","190"
"Janssen Vaccines & Prevention B.V","western cape","Adults","99","0","33","132"
"Pfizer","eastern cape","12-17 Years","433","403","0","836"
"Pfizer","eastern cape","Adults","322","333","307","962"
"Pfizer","free state","12-17 Years","12","44","0","56"
"Pfizer","free state","Adults","41","93","126","260"
"Pfizer","gauteng","12-17 Years","76","54","0","130"
"Pfizer","gauteng","Adults","218","265","304","787"
"Pfizer","kwazulu-natal","12-17 Years","108","37","1","146"
"Pfizer","kwazulu-natal","Adults","162","162","144","468"
"Pfizer","limpopo","12-17 Years","229","97","0","326"
"Pfizer","limpopo","Adults","193","166","170","529"
"Pfizer","mpumalanga","12-17 Years","153","150","0","303"
"Pfizer","mpumalanga","Adults","119","102","51","272"
"Pfizer","northern cape","12-17 Years","49","93","0","142"
"Pfizer","northern cape","Adults","17","19","15","51"
"Pfizer","north west","12-17 Years","14","10","0","24"
"Pfizer","north west","Adults","59","73","63","195"
"Pfizer","western cape","12-17 Years","8","168","0","176"
"Pfizer","western cape","Adults","78","88","94","260"
