"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","eastern cape","Amathole DM","Adults","103230"
"Janssen Vaccines & Prevention B.V","eastern cape","A Nzo DM","Adults","120142"
"Janssen Vaccines & Prevention B.V","eastern cape","Buffalo City MM","Adults","72275"
"Janssen Vaccines & Prevention B.V","eastern cape","C Hani DM","Adults","107848"
"Janssen Vaccines & Prevention B.V","eastern cape","Joe Gqabi DM","Adults","51510"
"Janssen Vaccines & Prevention B.V","eastern cape","N Mandela Bay MM","Adults","166295"
"Janssen Vaccines & Prevention B.V","eastern cape","O Tambo DM","Adults","212662"
"Janssen Vaccines & Prevention B.V","eastern cape","Sarah Baartman DM","Adults","91026"
"Janssen Vaccines & Prevention B.V","free state","Fezile Dabi DM","Adults","81388"
"Janssen Vaccines & Prevention B.V","free state","Lejweleputswa DM","Adults","76132"
"Janssen Vaccines & Prevention B.V","free state","Mangaung MM","Adults","153715"
"Janssen Vaccines & Prevention B.V","free state","T Mofutsanyana DM","Adults","144867"
"Janssen Vaccines & Prevention B.V","free state","Xhariep DM","Adults","33448"
"Janssen Vaccines & Prevention B.V","gauteng","Ekurhuleni MM","Adults","329749"
"Janssen Vaccines & Prevention B.V","gauteng","Johannesburg MM","Adults","563404"
"Janssen Vaccines & Prevention B.V","gauteng","Sedibeng DM","Adults","102950"
"Janssen Vaccines & Prevention B.V","gauteng","Tshwane MM","Adults","470075"
"Janssen Vaccines & Prevention B.V","gauteng","West Rand DM","Adults","108225"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Amajuba DM","Adults","80243"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","eThekwini MM","Adults","346932"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Harry Gwala DM","Adults","58842"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","iLembe DM","Adults","64148"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","King Cetshwayo DM","Adults","102931"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Ugu DM","Adults","67843"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","uMgungundlovu DM","Adults","142298"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umkhanyakude DM","Adults","102925"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umzinyathi DM","Adults","97674"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Uthukela DM","Adults","97151"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98959"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","275717"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","245919"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","187422"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","245506"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","137123"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","417615"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189786"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232937"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","72023"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41957"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16385"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28296"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59645"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","298223"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109503"
