"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","842121","0","116230","958351"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","455862","0","73026","528888"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1370159","0","173308","1543467"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1118553","0","144384","1262937"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1030135","0","118169","1148304"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","779033","0","92697","871730"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","201941","0","23844","225785"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","681112","0","94351","775463"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","644780","0","95767","740547"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60859","0","24220","85079"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24390","0","12199","36589"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137329","0","65377","202706"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94478","0","40018","134496"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34181","0","17016","51197"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21891","0","7150","29041"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23465","0","8964","32429"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94544","0","61528","156072"
"Pfizer","National","eastern cape","Adults","1314808","1099876","189805","2604489"
"Pfizer","National","eastern cape","12-17 Years","271615","80778","0","352393"
"Pfizer","National","free state","12-17 Years","169146","71983","0","241129"
"Pfizer","National","free state","Adults","661833","578120","115861","1355814"
"Pfizer","National","gauteng","12-17 Years","387404","159095","7","546506"
"Pfizer","National","gauteng","Adults","3854445","3327691","601755","7783891"
"Pfizer","National","kwazulu-natal","Adults","1935726","1601588","284771","3822085"
"Pfizer","National","kwazulu-natal","12-17 Years","272984","102307","4","375295"
"Pfizer","National","limpopo","Adults","1023732","859461","147032","2030225"
"Pfizer","National","limpopo","12-17 Years","259537","78932","0","338469"
"Pfizer","National","mpumalanga","12-17 Years","139230","39370","0","178600"
"Pfizer","National","mpumalanga","Adults","557907","457572","84444","1099923"
"Pfizer","National","northern cape","12-17 Years","31575","9549","0","41124"
"Pfizer","National","northern cape","Adults","220536","188388","28496","437420"
"Pfizer","National","north west","12-17 Years","151528","48389","2","199919"
"Pfizer","National","north west","Adults","611749","528465","97179","1237393"
"Pfizer","National","western cape","12-17 Years","130794","50240","1","181035"
"Pfizer","National","western cape","Adults","2100549","1840367","442045","4382961"
