"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","474","0","662","1136"
"Janssen Vaccines & Prevention B.V","free state","Adults","232","0","401","633"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","1023","0","600","1623"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","609","0","484","1093"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","410","0","653","1063"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","715","0","736","1451"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","73","0","129","202"
"Janssen Vaccines & Prevention B.V","north west","Adults","200","0","328","528"
"Janssen Vaccines & Prevention B.V","western cape","Adults","288","0","289","577"
"Pfizer","eastern cape","12-17 Years","378","310","0","688"
"Pfizer","eastern cape","Adults","411","565","1059","2035"
"Pfizer","free state","12-17 Years","59","183","0","242"
"Pfizer","free state","Adults","218","358","569","1145"
"Pfizer","gauteng","12-17 Years","518","497","0","1015"
"Pfizer","gauteng","Adults","1243","1527","1483","4253"
"Pfizer","kwazulu-natal","12-17 Years","318","445","0","763"
"Pfizer","kwazulu-natal","Adults","800","854","758","2412"
"Pfizer","limpopo","12-17 Years","1038","786","0","1824"
"Pfizer","limpopo","Adults","359","420","576","1355"
"Pfizer","mpumalanga","12-17 Years","194","183","0","377"
"Pfizer","mpumalanga","Adults","273","352","471","1096"
"Pfizer","northern cape","12-17 Years","50","31","0","81"
"Pfizer","northern cape","Adults","87","89","102","278"
"Pfizer","north west","12-17 Years","77","124","2","203"
"Pfizer","north west","Adults","259","256","331","846"
"Pfizer","western cape","12-17 Years","130","240","0","370"
"Pfizer","western cape","Adults","296","502","897","1695"
