"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","268","0","434","702"
"Janssen Vaccines & Prevention B.V","free state","Adults","173","0","345","518"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","677","0","379","1056"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","413","0","430","843"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","235","0","438","673"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","512","0","730","1242"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","80","0","184","264"
"Janssen Vaccines & Prevention B.V","north west","Adults","112","0","184","296"
"Janssen Vaccines & Prevention B.V","western cape","Adults","175","0","228","403"
"Pfizer","eastern cape","12-17 Years","174","131","0","305"
"Pfizer","eastern cape","Adults","393","425","725","1543"
"Pfizer","free state","12-17 Years","66","188","0","254"
"Pfizer","free state","Adults","167","289","446","902"
"Pfizer","gauteng","12-17 Years","207","332","0","539"
"Pfizer","gauteng","Adults","767","1087","1130","2984"
"Pfizer","kwazulu-natal","12-17 Years","170","194","0","364"
"Pfizer","kwazulu-natal","Adults","614","704","681","1999"
"Pfizer","limpopo","12-17 Years","297","283","0","580"
"Pfizer","limpopo","Adults","228","275","401","904"
"Pfizer","mpumalanga","12-17 Years","132","110","0","242"
"Pfizer","mpumalanga","Adults","193","263","480","936"
"Pfizer","northern cape","12-17 Years","44","55","0","99"
"Pfizer","northern cape","Adults","128","103","160","391"
"Pfizer","north west","12-17 Years","70","103","0","173"
"Pfizer","north west","Adults","141","225","271","637"
"Pfizer","western cape","12-17 Years","48","63","0","111"
"Pfizer","western cape","Adults","215","345","764","1324"
