"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","103","0","196","299"
"Janssen Vaccines & Prevention B.V","free state","Adults","37","0","130","167"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","306","0","168","474"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","205","0","180","385"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","166","0","305","471"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","151","0","221","372"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","18","0","32","50"
"Janssen Vaccines & Prevention B.V","north west","Adults","47","0","72","119"
"Janssen Vaccines & Prevention B.V","western cape","Adults","65","0","75","140"
"Pfizer","eastern cape","12-17 Years","582","618","0","1200"
"Pfizer","eastern cape","Adults","206","284","324","814"
"Pfizer","free state","12-17 Years","109","122","0","231"
"Pfizer","free state","Adults","70","152","186","408"
"Pfizer","gauteng","12-17 Years","75","65","0","140"
"Pfizer","gauteng","Adults","358","378","373","1109"
"Pfizer","kwazulu-natal","12-17 Years","242","293","0","535"
"Pfizer","kwazulu-natal","Adults","250","328","257","835"
"Pfizer","limpopo","12-17 Years","543","319","0","862"
"Pfizer","limpopo","Adults","166","324","220","710"
"Pfizer","mpumalanga","12-17 Years","191","141","0","332"
"Pfizer","mpumalanga","Adults","81","85","60","226"
"Pfizer","northern cape","12-17 Years","76","46","0","122"
"Pfizer","northern cape","Adults","35","17","20","72"
"Pfizer","north west","12-17 Years","6","22","0","28"
"Pfizer","north west","Adults","19","30","41","90"
"Pfizer","western cape","12-17 Years","220","127","0","347"
"Pfizer","western cape","Adults","105","115","225","445"
