"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","865659","0","157390","1023049"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","465388","0","96274","561662"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1440952","0","217306","1658258"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1166979","0","186390","1353369"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1058558","0","162311","1220869"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","819377","0","134336","953713"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","209061","0","35895","244956"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","696941","0","119276","816217"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","665553","0","114438","779991"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137617","0","65389","203006"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94510","0","40023","134533"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34194","0","17016","51210"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21989","0","7152","29141"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23484","0","8966","32450"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94622","0","61527","156149"
"Pfizer","National","eastern cape","Adults","1374213","1156044","263667","2793924"
"Pfizer","National","eastern cape","12-17 Years","300948","127817","0","428765"
"Pfizer","National","free state","12-17 Years","166690","80016","0","246706"
"Pfizer","National","free state","Adults","688570","604490","146814","1439874"
"Pfizer","National","gauteng","12-17 Years","378289","167424","29","545742"
"Pfizer","National","gauteng","Adults","3964110","3434335","698151","8096596"
"Pfizer","National","kwazulu-natal","Adults","2019453","1679344","342563","4041360"
"Pfizer","National","kwazulu-natal","12-17 Years","287006","131650","12","418668"
"Pfizer","National","limpopo","Adults","1068383","894590","183729","2146702"
"Pfizer","National","limpopo","12-17 Years","290574","102112","2","392688"
"Pfizer","National","mpumalanga","12-17 Years","147230","56022","1","203253"
"Pfizer","National","mpumalanga","Adults","589606","484974","111077","1185657"
"Pfizer","National","northern cape","12-17 Years","37400","15973","0","53373"
"Pfizer","National","northern cape","Adults","231182","197173","37898","466253"
"Pfizer","National","north west","12-17 Years","147825","52358","4","200187"
"Pfizer","National","north west","Adults","635324","547889","116826","1300039"
"Pfizer","National","western cape","12-17 Years","128790","54572","3","183365"
"Pfizer","National","western cape","Adults","2141469","1879788","498380","4519637"
