"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","859869","0","150102","1009971"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464135","0","92900","557035"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1420305","0","206352","1626657"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1157474","0","179616","1337090"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1050153","0","150293","1200446"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","812533","0","126920","939453"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","207258","0","34341","241599"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","692433","0","112668","805101"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","660018","0","111304","771322"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60872","0","24221","85093"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12199","36595"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137572","0","65388","202960"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94506","0","40023","134529"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21925","0","7151","29076"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23478","0","8965","32443"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94614","0","61527","156141"
"Pfizer","National","eastern cape","Adults","1353278","1139514","245775","2738567"
"Pfizer","National","eastern cape","12-17 Years","294497","117099","0","411596"
"Pfizer","National","free state","12-17 Years","170476","80040","0","250516"
"Pfizer","National","free state","Adults","681246","599138","141998","1422382"
"Pfizer","National","gauteng","12-17 Years","387267","170075","18","557360"
"Pfizer","National","gauteng","Adults","3934955","3411810","680500","8027265"
"Pfizer","National","kwazulu-natal","Adults","2000884","1666225","335582","4002691"
"Pfizer","National","kwazulu-natal","12-17 Years","294494","133745","9","428248"
"Pfizer","National","limpopo","Adults","1053482","885134","175436","2114052"
"Pfizer","National","limpopo","12-17 Years","290284","99734","2","390020"
"Pfizer","National","mpumalanga","12-17 Years","148398","53281","0","201679"
"Pfizer","National","mpumalanga","Adults","581096","478838","108089","1168023"
"Pfizer","National","northern cape","12-17 Years","36570","14950","0","51520"
"Pfizer","National","northern cape","Adults","228504","195254","36501","460259"
"Pfizer","National","north west","12-17 Years","150913","52626","4","203543"
"Pfizer","National","north west","Adults","627742","542728","112175","1282645"
"Pfizer","National","western cape","12-17 Years","132268","54304","3","186575"
"Pfizer","National","western cape","Adults","2130167","1871889","490358","4492414"
