"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","858656","0","148013","1006669"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","463591","0","91627","555218"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1415327","0","203616","1618943"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1154691","0","177577","1332268"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1048323","0","147892","1196215"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","810478","0","125188","935666"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","206901","0","33981","240882"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","691460","0","111230","802690"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","658403","0","110097","768500"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60871","0","24221","85092"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12199","36595"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137563","0","65384","202947"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94505","0","40024","134529"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21922","0","7151","29073"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23477","0","8965","32442"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94613","0","61527","156140"
"Pfizer","National","eastern cape","Adults","1347530","1135128","241490","2724148"
"Pfizer","National","eastern cape","12-17 Years","290660","112321","0","402981"
"Pfizer","National","free state","12-17 Years","171353","79870","0","251223"
"Pfizer","National","free state","Adults","678540","597132","139949","1415621"
"Pfizer","National","gauteng","12-17 Years","389948","170674","17","560639"
"Pfizer","National","gauteng","Adults","3926062","3404577","675447","8006086"
"Pfizer","National","kwazulu-natal","Adults","1994083","1661170","332454","3987707"
"Pfizer","National","kwazulu-natal","12-17 Years","296634","133226","9","429869"
"Pfizer","National","limpopo","Adults","1049225","882734","173891","2105850"
"Pfizer","National","limpopo","12-17 Years","290418","97980","2","388400"
"Pfizer","National","mpumalanga","12-17 Years","148143","51185","0","199328"
"Pfizer","National","mpumalanga","Adults","578346","477136","107373","1162855"
"Pfizer","National","northern cape","12-17 Years","36355","14503","0","50858"
"Pfizer","National","northern cape","Adults","227778","194808","36210","458796"
"Pfizer","National","north west","12-17 Years","152112","52808","4","204924"
"Pfizer","National","north west","Adults","625738","541544","111355","1278637"
"Pfizer","National","western cape","12-17 Years","132674","53929","2","186605"
"Pfizer","National","western cape","Adults","2126592","1868998","487337","4482927"
