"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","825","0","1769","2594"
"Janssen Vaccines & Prevention B.V","free state","Adults","313","0","691","1004"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","1289","0","1178","2467"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","780","0","942","1722"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","831","0","1506","2337"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","871","0","949","1820"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","143","0","261","404"
"Janssen Vaccines & Prevention B.V","north west","Adults","516","0","804","1320"
"Janssen Vaccines & Prevention B.V","western cape","Adults","366","0","536","902"
"Pfizer","eastern cape","12-17 Years","2593","1378","0","3971"
"Pfizer","eastern cape","Adults","632","895","1966","3493"
"Pfizer","free state","12-17 Years","416","555","0","971"
"Pfizer","free state","Adults","320","382","963","1665"
"Pfizer","gauteng","12-17 Years","942","1575","0","2517"
"Pfizer","gauteng","Adults","1776","2183","3722","7681"
"Pfizer","kwazulu-natal","12-17 Years","1121","1115","0","2236"
"Pfizer","kwazulu-natal","Adults","976","1221","1713","3910"
"Pfizer","limpopo","12-17 Years","1662","726","0","2388"
"Pfizer","limpopo","Adults","458","794","1872","3124"
"Pfizer","mpumalanga","12-17 Years","588","601","0","1189"
"Pfizer","mpumalanga","Adults","269","321","723","1313"
"Pfizer","northern cape","12-17 Years","224","18","0","242"
"Pfizer","northern cape","Adults","91","97","208","396"
"Pfizer","north west","12-17 Years","574","498","0","1072"
"Pfizer","north west","Adults","250","407","728","1385"
"Pfizer","western cape","12-17 Years","215","102","0","317"
"Pfizer","western cape","Adults","492","706","2241","3439"
