"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","eastern cape","Amathole DM","Adults","102811"
"Janssen Vaccines & Prevention B.V","eastern cape","A Nzo DM","Adults","119816"
"Janssen Vaccines & Prevention B.V","eastern cape","Buffalo City MM","Adults","72081"
"Janssen Vaccines & Prevention B.V","eastern cape","C Hani DM","Adults","107480"
"Janssen Vaccines & Prevention B.V","eastern cape","Joe Gqabi DM","Adults","51384"
"Janssen Vaccines & Prevention B.V","eastern cape","N Mandela Bay MM","Adults","165640"
"Janssen Vaccines & Prevention B.V","eastern cape","O Tambo DM","Adults","211860"
"Janssen Vaccines & Prevention B.V","eastern cape","Sarah Baartman DM","Adults","90778"
"Janssen Vaccines & Prevention B.V","free state","Fezile Dabi DM","Adults","81248"
"Janssen Vaccines & Prevention B.V","free state","Lejweleputswa DM","Adults","75984"
"Janssen Vaccines & Prevention B.V","free state","Mangaung MM","Adults","153533"
"Janssen Vaccines & Prevention B.V","free state","T Mofutsanyana DM","Adults","144750"
"Janssen Vaccines & Prevention B.V","free state","Xhariep DM","Adults","33362"
"Janssen Vaccines & Prevention B.V","gauteng","Ekurhuleni MM","Adults","325571"
"Janssen Vaccines & Prevention B.V","gauteng","Johannesburg MM","Adults","558335"
"Janssen Vaccines & Prevention B.V","gauteng","Sedibeng DM","Adults","102620"
"Janssen Vaccines & Prevention B.V","gauteng","Tshwane MM","Adults","468307"
"Janssen Vaccines & Prevention B.V","gauteng","West Rand DM","Adults","107771"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Amajuba DM","Adults","80038"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","eThekwini MM","Adults","344123"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Harry Gwala DM","Adults","58713"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","iLembe DM","Adults","63735"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","King Cetshwayo DM","Adults","102818"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Ugu DM","Adults","67760"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","uMgungundlovu DM","Adults","141411"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umkhanyakude DM","Adults","102638"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umzinyathi DM","Adults","97546"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Uthukela DM","Adults","96867"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98874"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","274549"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","245098"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","186584"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","244139"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136424"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","415059"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189128"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232259"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71879"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41666"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16369"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28249"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59057"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","295949"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109323"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201040"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110553"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","433328"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121594"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6835"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78019"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47498"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68631"
"Pfizer","eastern cape","Amathole DM","12-17 Years","8516"
"Pfizer","eastern cape","Amathole DM","Adults","148506"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","25580"
"Pfizer","eastern cape","A Nzo DM","Adults","102777"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17417"
"Pfizer","eastern cape","Buffalo City MM","Adults","212095"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6419"
"Pfizer","eastern cape","C Hani DM","Adults","118832"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5422"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56005"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14691"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","275948"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29427"
"Pfizer","eastern cape","O Tambo DM","Adults","136483"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11198"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93411"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9211"
"Pfizer","free state","Fezile Dabi DM","Adults","93805"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11549"
"Pfizer","free state","Lejweleputswa DM","Adults","153834"
"Pfizer","free state","Mangaung MM","12-17 Years","28161"
"Pfizer","free state","Mangaung MM","Adults","201380"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29137"
"Pfizer","free state","T Mofutsanyana DM","Adults","137418"
"Pfizer","free state","Xhariep DM","12-17 Years","1989"
"Pfizer","free state","Xhariep DM","Adults","14223"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38793"
"Pfizer","gauteng","Ekurhuleni MM","Adults","806476"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55856"
"Pfizer","gauteng","Johannesburg MM","Adults","1491791"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12214"
"Pfizer","gauteng","Sedibeng DM","Adults","155028"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44302"
"Pfizer","gauteng","Tshwane MM","Adults","730197"
"Pfizer","gauteng","West Rand DM","12-17 Years","18115"
"Pfizer","gauteng","West Rand DM","Adults","234350"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4707"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49933"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23145"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","769319"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13686"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68173"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6962"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98712"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8410"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92704"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8830"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134486"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9597"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213262"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15682"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58710"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9838"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42667"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11174"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57579"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21108"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84418"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26529"
"Pfizer","limpopo","Capricorn DM","Adults","193616"
"Pfizer","limpopo","Mopani DM","12-17 Years","21517"
"Pfizer","limpopo","Mopani DM","Adults","176350"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18404"
"Pfizer","limpopo","Sekhukhune DM","Adults","142987"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21672"
"Pfizer","limpopo","Vhembe DM","Adults","203949"
"Pfizer","limpopo","Waterberg DM","12-17 Years","11936"
"Pfizer","limpopo","Waterberg DM","Adults","170627"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","31011"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","200405"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10449"
