"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","208","0","498","706"
"Janssen Vaccines & Prevention B.V","free state","Adults","93","0","247","340"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","409","0","332","741"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","451","0","282","733"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","202","0","277","479"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","488","0","431","919"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","85","0","136","221"
"Janssen Vaccines & Prevention B.V","north west","Adults","78","0","110","188"
"Janssen Vaccines & Prevention B.V","western cape","Adults","79","0","90","169"
"Pfizer","eastern cape","12-17 Years","536","879","0","1415"
"Pfizer","eastern cape","Adults","180","408","449","1037"
"Pfizer","free state","12-17 Years","67","158","0","225"
"Pfizer","free state","Adults","142","220","250","612"
"Pfizer","gauteng","12-17 Years","97","84","0","181"
"Pfizer","gauteng","Adults","353","493","578","1424"
"Pfizer","kwazulu-natal","12-17 Years","135","391","0","526"
"Pfizer","kwazulu-natal","Adults","371","488","417","1276"
"Pfizer","limpopo","12-17 Years","636","478","0","1114"
"Pfizer","limpopo","Adults","181","193","213","587"
"Pfizer","mpumalanga","12-17 Years","246","151","0","397"
"Pfizer","mpumalanga","Adults","186","248","322","756"
"Pfizer","northern cape","12-17 Years","151","166","0","317"
"Pfizer","northern cape","Adults","42","71","67","180"
"Pfizer","north west","12-17 Years","18","42","0","60"
"Pfizer","north west","Adults","68","74","127","269"
"Pfizer","western cape","12-17 Years","132","41","0","173"
"Pfizer","western cape","Adults","162","182","314","658"
