"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","822950","0","79758","902708"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","446378","0","54571","500949"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1328500","0","136873","1465373"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1087365","0","107331","1194696"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1010143","0","81622","1091765"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","754559","0","68634","823193"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","198302","0","16708","215010"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","667362","0","71291","738653"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","632510","0","79583","712093"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60848","0","24220","85068"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24386","0","12199","36585"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137142","0","65354","202496"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94467","0","40019","134486"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34175","0","17016","51191"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21862","0","7150","29012"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9462","0","4455","13917"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23461","0","8964","32425"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94469","0","61526","155995"
"Pfizer","National","eastern cape","Adults","1295663","1075398","142974","2514035"
"Pfizer","National","eastern cape","12-17 Years","224555","45427","0","269982"
"Pfizer","National","free state","12-17 Years","154481","54075","0","208556"
"Pfizer","National","free state","Adults","649575","564161","88618","1302354"
"Pfizer","National","gauteng","12-17 Years","359442","125076","3","484521"
"Pfizer","National","gauteng","Adults","3795232","3252726","486770","7534728"
"Pfizer","National","kwazulu-natal","Adults","1893123","1554607","229841","3677571"
"Pfizer","National","kwazulu-natal","12-17 Years","227319","61946","4","289269"
"Pfizer","National","limpopo","Adults","1007667","839779","106031","1953477"
"Pfizer","National","limpopo","12-17 Years","221652","57217","0","278869"
"Pfizer","National","mpumalanga","12-17 Years","117876","27158","0","145034"
"Pfizer","National","mpumalanga","Adults","545864","445313","64547","1055724"
"Pfizer","National","northern cape","12-17 Years","23862","7288","0","31150"
"Pfizer","National","northern cape","Adults","216392","184241","21812","422445"
"Pfizer","National","north west","12-17 Years","138867","34975","0","173842"
"Pfizer","National","north west","Adults","600998","514866","74813","1190677"
"Pfizer","National","western cape","12-17 Years","129710","47025","1","176736"
"Pfizer","National","western cape","Adults","2079781","1815219","370562","4265562"
