"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","563","0","1127","1690"
"Janssen Vaccines & Prevention B.V","free state","Adults","340","0","599","939"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","1350","0","1461","2811"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","731","0","981","1712"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","655","0","1201","1856"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","743","0","781","1524"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","142","0","199","341"
"Janssen Vaccines & Prevention B.V","north west","Adults","382","0","629","1011"
"Janssen Vaccines & Prevention B.V","western cape","Adults","479","0","899","1378"
"Pfizer","eastern cape","12-17 Years","1649","898","0","2547"
"Pfizer","eastern cape","Adults","438","586","1580","2604"
"Pfizer","free state","12-17 Years","640","657","0","1297"
"Pfizer","free state","Adults","341","468","980","1789"
"Pfizer","gauteng","12-17 Years","977","1434","0","2411"
"Pfizer","gauteng","Adults","1810","2681","5487","9978"
"Pfizer","kwazulu-natal","12-17 Years","786","790","0","1576"
"Pfizer","kwazulu-natal","Adults","859","1167","1794","3820"
"Pfizer","limpopo","12-17 Years","1090","770","0","1860"
"Pfizer","limpopo","Adults","403","667","1290","2360"
"Pfizer","mpumalanga","12-17 Years","783","486","0","1269"
"Pfizer","mpumalanga","Adults","353","372","828","1553"
"Pfizer","northern cape","12-17 Years","134","34","0","168"
"Pfizer","northern cape","Adults","109","93","250","452"
"Pfizer","north west","12-17 Years","423","443","0","866"
"Pfizer","north west","Adults","242","371","716","1329"
"Pfizer","western cape","12-17 Years","236","290","0","526"
"Pfizer","western cape","Adults","523","874","3316","4713"
