"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","865269","0","156900","1022169"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","465291","0","96069","561360"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1439486","0","216475","1655961"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1166439","0","185945","1352384"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1058129","0","161587","1219716"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","818954","0","133758","952712"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","208978","0","35795","244773"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","696675","0","118767","815442"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","665161","0","114163","779324"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137614","0","65389","203003"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94510","0","40023","134533"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34192","0","17016","51208"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21989","0","7152","29141"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23484","0","8966","32450"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94622","0","61527","156149"
"Pfizer","National","eastern cape","Adults","1372597","1155336","261920","2789853"
"Pfizer","National","eastern cape","12-17 Years","301323","127789","0","429112"
"Pfizer","National","free state","12-17 Years","166963","80109","0","247072"
"Pfizer","National","free state","Adults","688171","604268","146552","1438991"
"Pfizer","National","gauteng","12-17 Years","378743","167530","28","546301"
"Pfizer","National","gauteng","Adults","3962202","3433094","696798","8092094"
"Pfizer","National","kwazulu-natal","Adults","2018435","1678740","342107","4039282"
"Pfizer","National","kwazulu-natal","12-17 Years","287413","131790","12","419215"
"Pfizer","National","limpopo","Adults","1067437","894181","183177","2144795"
"Pfizer","National","limpopo","12-17 Years","290878","102166","2","393046"
"Pfizer","National","mpumalanga","12-17 Years","147407","56050","1","203458"
"Pfizer","National","mpumalanga","Adults","589214","484712","110838","1184764"
"Pfizer","National","northern cape","12-17 Years","37394","15963","0","53357"
"Pfizer","National","northern cape","Adults","231027","197081","37794","465902"
"Pfizer","National","north west","12-17 Years","148039","52370","4","200413"
"Pfizer","National","north west","Adults","634813","547638","116494","1298945"
"Pfizer","National","western cape","12-17 Years","129023","54644","3","183670"
"Pfizer","National","western cape","Adults","2140661","1879386","497629","4517676"
