"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","861489","0","152647","1014136"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464633","0","94436","559069"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1427225","0","210192","1637417"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1161111","0","182170","1343281"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1054169","0","155624","1209793"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","815495","0","129489","944984"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","208002","0","34916","242918"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","694009","0","114894","808903"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","661845","0","112225","774070"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137585","0","65388","202973"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94507","0","40023","134530"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21926","0","7152","29078"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23480","0","8965","32445"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94617","0","61527","156144"
"Pfizer","National","eastern cape","Adults","1360764","1145842","252354","2758960"
"Pfizer","National","eastern cape","12-17 Years","296799","121446","0","418245"
"Pfizer","National","free state","12-17 Years","169080","80177","0","249257"
"Pfizer","National","free state","Adults","684104","601299","143953","1429356"
"Pfizer","National","gauteng","12-17 Years","383620","168962","19","552601"
"Pfizer","National","gauteng","Adults","3945732","3420219","686530","8052481"
"Pfizer","National","kwazulu-natal","Adults","2008455","1671594","338484","4018533"
"Pfizer","National","kwazulu-natal","12-17 Years","291557","133025","11","424593"
"Pfizer","National","limpopo","Adults","1059251","888786","178778","2126815"
"Pfizer","National","limpopo","12-17 Years","289406","100849","2","390257"
"Pfizer","National","mpumalanga","12-17 Years","147943","54329","0","202272"
"Pfizer","National","mpumalanga","Adults","584584","481312","109202","1175098"
"Pfizer","National","northern cape","12-17 Years","36429","15300","0","51729"
"Pfizer","National","northern cape","Adults","229483","195860","36982","462325"
"Pfizer","National","north west","12-17 Years","149574","52386","4","201964"
"Pfizer","National","north west","Adults","630320","544364","113619","1288303"
"Pfizer","National","western cape","12-17 Years","130794","54381","3","185178"
"Pfizer","National","western cape","Adults","2134476","1874897","493049","4502422"
